account_id,product_family,competitor,intensity
A01968,Infrastructure,Competitor C,50
A01968,Analytics & Data,Competitor B,79
A01968,Applications,Competitor A,28
A01969,Security,Competitor D,29
A01969,Applications,Competitor A,76
A01971,Database,Competitor D,78
A01971,Analytics & Data,Competitor C,19
A01971,Security,Competitor D,40
A01972,Database,Competitor B,62
A01972,Analytics & Data,Competitor C,20
A01972,Security,Competitor A,70
A01973,Infrastructure,Competitor C,2
A01973,Security,Competitor D,34
A01974,Security,Competitor C,9
A01974,Applications,Competitor A,99
A01975,Database,Competitor D,26
A01975,AI & ML,Competitor B,89
A01976,Database,Competitor A,100
A01976,Analytics & Data,Competitor B,85
A01977,Applications,Competitor A,23
A01978,Infrastructure,Competitor B,55
A01978,Analytics & Data,Competitor A,26
A01978,AI & ML,Competitor A,100
A01979,Infrastructure,Competitor B,83
A01979,Database,Competitor D,63
A01979,Analytics & Data,Competitor B,13
A01979,AI & ML,Competitor C,56
A01980,Infrastructure,Competitor D,10
A01980,AI & ML,Competitor B,92
A01980,Security,Competitor B,92
A01980,Applications,Competitor A,47
A01981,Security,Competitor A,58
A01981,Integration,Competitor C,98
A01982,Analytics & Data,Competitor A,86
A01982,AI & ML,Competitor D,88
A01983,Database,Competitor A,29
A01983,AI & ML,Competitor C,79
A01984,Database,Competitor D,31
A01984,AI & ML,Competitor C,20
A01984,Security,Competitor D,76
A01985,Database,Competitor B,84
A01985,Applications,Competitor C,65
A01986,Infrastructure,Competitor B,45
A01986,Database,Competitor A,51
A01986,Security,Competitor A,32
A01986,Applications,Competitor D,13
A01986,Integration,Competitor D,87
A01987,Infrastructure,Competitor A,50
A01987,Database,Competitor D,93
A01987,AI & ML,Competitor B,65
A01987,Security,Competitor D,84
A01987,Applications,Competitor C,24
A01987,Integration,Competitor D,37
A01988,Database,Competitor A,26
A01988,AI & ML,Competitor D,58
A01989,Security,Competitor D,36
A01989,Applications,Competitor B,68
A01989,Integration,Competitor B,100
A01990,Infrastructure,Competitor A,59
A01991,Infrastructure,Competitor D,35
A01991,Database,Competitor B,63
A01991,Applications,Competitor A,51
A01991,Integration,Competitor A,11
A01993,Analytics & Data,Competitor C,20
A01993,Applications,Competitor A,65
A01993,Integration,Competitor D,72
A01994,Infrastructure,Competitor A,46
A01995,Security,Competitor A,25
A01996,Database,Competitor C,49
A01996,Analytics & Data,Competitor A,40
A01996,AI & ML,Competitor D,43
A01996,Integration,Competitor B,53
A01997,Analytics & Data,Competitor C,84
A01997,Integration,Competitor C,70
A01998,Security,Competitor C,59
A01998,Integration,Competitor B,36
A01999,Infrastructure,Competitor B,12
A01999,Analytics & Data,Competitor D,53
A01999,Security,Competitor C,84
A01999,Applications,Competitor D,61
A02000,Analytics & Data,Competitor C,45
A02000,AI & ML,Competitor A,68
A02001,Infrastructure,Competitor A,74
A02001,AI & ML,Competitor A,96
A02001,Applications,Competitor B,100
A02003,Analytics & Data,Competitor B,27
A02003,Security,Competitor B,53
A02003,Integration,Competitor A,27
A02005,Database,Competitor D,15
A02005,AI & ML,Competitor B,68
A02005,Security,Competitor C,79
A02005,Applications,Competitor B,15
A02005,Integration,Competitor A,41
A02006,Analytics & Data,Competitor A,57
A02006,AI & ML,Competitor D,74
A02006,Security,Competitor C,35
A02006,Applications,Competitor D,37
A02007,Infrastructure,Competitor B,57
A02007,Analytics & Data,Competitor A,86
A02007,AI & ML,Competitor D,38
A02008,Infrastructure,Competitor A,47
A02008,Database,Competitor C,10
A02008,Integration,Competitor D,73
A02009,Database,Competitor A,32
A02010,Infrastructure,Competitor C,74
A02010,Security,Competitor A,37
A02010,Applications,Competitor D,57
A02011,Database,Competitor A,36
A02011,AI & ML,Competitor C,84
A02011,Security,Competitor C,45
A02011,Integration,Competitor C,100
A02012,AI & ML,Competitor A,86
A02012,Security,Competitor A,65
A02012,Integration,Competitor A,65
A02013,Infrastructure,Competitor C,86
A02013,Analytics & Data,Competitor A,28
A02013,AI & ML,Competitor A,72
A02013,Applications,Competitor D,24
A02014,Infrastructure,Competitor A,70
A02014,Database,Competitor A,28
A02014,Analytics & Data,Competitor D,100
A02015,Database,Competitor B,36
A02015,Analytics & Data,Competitor A,42
A02015,Security,Competitor C,91
A02015,Integration,Competitor C,83
A02016,Infrastructure,Competitor B,58
A02016,Analytics & Data,Competitor B,12
A02016,AI & ML,Competitor A,76
A02017,Analytics & Data,Competitor D,43
A02018,Infrastructure,Competitor D,38
A02018,Database,Competitor B,76
A02018,Analytics & Data,Competitor D,10
A02019,Infrastructure,Competitor B,42
A02019,Analytics & Data,Competitor C,40
A02019,Security,Competitor D,65
A02019,Applications,Competitor D,83
A02020,AI & ML,Competitor D,28
A02020,Security,Competitor A,38
A02021,Infrastructure,Competitor A,22
A02021,Database,Competitor C,17
A02021,Analytics & Data,Competitor A,25
A02021,AI & ML,Competitor C,27
A02023,Database,Competitor D,68
A02023,Security,Competitor A,97
A02024,AI & ML,Competitor D,51
A02024,Security,Competitor C,97
A02025,AI & ML,Competitor A,30
A02025,Security,Competitor D,85
A02025,Integration,Competitor C,47
A02026,Security,Competitor B,72
A02027,Infrastructure,Competitor B,10
A02027,Analytics & Data,Competitor B,52
A02028,Database,Competitor A,74
A02028,Applications,Competitor B,61
A02029,Analytics & Data,Competitor A,47
A02029,Security,Competitor B,50
A02029,Integration,Competitor A,68
A02030,Security,Competitor C,38
A02030,Applications,Competitor A,96
A02031,Infrastructure,Competitor A,30
A02031,Database,Competitor C,73
A02031,AI & ML,Competitor A,91
A02031,Security,Competitor C,65
A02032,Database,Competitor D,17
A02032,Analytics & Data,Competitor D,72
A02032,Security,Competitor D,51
A02032,Applications,Competitor B,31
A02033,Analytics & Data,Competitor B,51
A02033,Security,Competitor D,78
A02034,Analytics & Data,Competitor A,22
A02035,AI & ML,Competitor C,81
A02037,Database,Competitor D,89
A02037,Security,Competitor D,37
A02037,Applications,Competitor C,74
A02037,Integration,Competitor D,26
A02038,Infrastructure,Competitor B,25
A02038,Security,Competitor C,54
A02038,Integration,Competitor A,55
A02040,Infrastructure,Competitor C,92
A02040,AI & ML,Competitor A,40
A02040,Security,Competitor A,24
A02040,Integration,Competitor D,84
A02041,Database,Competitor A,62
A02041,AI & ML,Competitor B,42
A02041,Security,Competitor C,66
A02041,Applications,Competitor C,48
A02041,Integration,Competitor B,87
A02042,Applications,Competitor C,95
A02043,Analytics & Data,Competitor B,14
A02043,AI & ML,Competitor B,75
A02043,Security,Competitor C,40
A02043,Integration,Competitor D,33
A02044,Analytics & Data,Competitor C,36
A02044,Integration,Competitor D,25
A02045,Database,Competitor A,64
A02046,Database,Competitor A,23
A02046,AI & ML,Competitor A,32
A02046,Integration,Competitor D,81
A02047,AI & ML,Competitor A,69
A02047,Security,Competitor B,9
A02048,Database,Competitor A,66
A02048,Security,Competitor B,92
A02048,Applications,Competitor B,53
A02048,Integration,Competitor C,30
A02049,Infrastructure,Competitor C,63
A02049,Database,Competitor B,27
A02050,AI & ML,Competitor D,79
A02051,Database,Competitor A,95
A02051,Security,Competitor D,67
A02051,Applications,Competitor B,23
A02051,Integration,Competitor A,21
A02052,Security,Competitor A,50
A02052,Integration,Competitor D,67
A02053,Database,Competitor C,13
A02053,Security,Competitor D,94
A02053,Applications,Competitor A,54
A02054,Analytics & Data,Competitor A,24
A02054,AI & ML,Competitor A,19
A02054,Security,Competitor B,56
A02055,Integration,Competitor C,79
A02056,AI & ML,Competitor B,34
A02056,Security,Competitor D,80
A02057,Infrastructure,Competitor B,45
A02057,Database,Competitor A,92
A02057,Analytics & Data,Competitor B,63
A02057,Applications,Competitor A,100
A02057,Integration,Competitor C,99
A02058,Infrastructure,Competitor A,70
A02059,Analytics & Data,Competitor C,46
A02059,Integration,Competitor D,24
A02060,Infrastructure,Competitor B,26
A02060,Security,Competitor A,36
A02061,Infrastructure,Competitor C,100
A02061,Database,Competitor B,15
A02061,Applications,Competitor D,19
A02061,Integration,Competitor D,23
A02062,Applications,Competitor B,7
A02063,Database,Competitor C,30
A02063,Security,Competitor B,20
A02063,Applications,Competitor C,81
A02064,Analytics & Data,Competitor B,80
A02064,Security,Competitor B,20
A02065,Database,Competitor D,55
A02065,Analytics & Data,Competitor D,29
A02065,Security,Competitor D,46
A02066,AI & ML,Competitor B,58
A02067,Analytics & Data,Competitor D,34
A02067,AI & ML,Competitor A,32
A02068,Infrastructure,Competitor B,23
A02069,Infrastructure,Competitor B,22
A02069,Analytics & Data,Competitor B,35
A02069,Applications,Competitor A,100
A02070,Infrastructure,Competitor D,62
A02070,Database,Competitor C,60
A02070,Applications,Competitor C,50
A02071,Infrastructure,Competitor C,99
A02071,Analytics & Data,Competitor B,56
A02071,AI & ML,Competitor D,63
A02072,Infrastructure,Competitor C,30
A02072,Integration,Competitor B,16
A02073,Analytics & Data,Competitor B,95
A02073,AI & ML,Competitor A,85
A02073,Security,Competitor B,44
A02074,Infrastructure,Competitor D,49
A02074,AI & ML,Competitor B,30
A02074,Security,Competitor C,28
A02074,Applications,Competitor B,55
A02075,Infrastructure,Competitor C,69
A02075,Analytics & Data,Competitor C,85
A02075,Security,Competitor D,45
A02076,Applications,Competitor D,23
A02076,Integration,Competitor A,75
A02077,Database,Competitor D,74
A02077,AI & ML,Competitor C,82
A02078,AI & ML,Competitor D,71
A02078,Applications,Competitor C,26
A02078,Integration,Competitor B,27
A02079,Infrastructure,Competitor D,28
A02079,Integration,Competitor A,64
A02080,Database,Competitor B,54
A02080,Integration,Competitor A,51
A02081,Infrastructure,Competitor B,39
A02081,Security,Competitor A,37
A02082,Database,Competitor A,52
A02082,Analytics & Data,Competitor A,30
A02082,Security,Competitor D,42
A02083,Applications,Competitor B,80
A02084,Infrastructure,Competitor A,29
A02084,Security,Competitor D,23
A02085,Analytics & Data,Competitor D,60
A02085,AI & ML,Competitor C,91
A02085,Applications,Competitor C,100
A02086,Infrastructure,Competitor B,40
A02086,Database,Competitor A,78
A02087,Applications,Competitor D,54
A02088,Database,Competitor D,46
A02088,Applications,Competitor C,60
A02089,Database,Competitor D,64
A02089,Analytics & Data,Competitor B,22
A02089,AI & ML,Competitor B,28
A02089,Security,Competitor C,19
A02089,Applications,Competitor B,36
A02091,Database,Competitor D,47
A02091,Analytics & Data,Competitor A,48
A02091,AI & ML,Competitor D,34
A02091,Security,Competitor A,63
A02091,Integration,Competitor C,43
A02092,Infrastructure,Competitor A,35
A02092,Integration,Competitor C,53
A02093,Infrastructure,Competitor B,68
A02093,AI & ML,Competitor B,44
A02093,Security,Competitor B,36
A02094,Analytics & Data,Competitor C,91
A02094,Integration,Competitor A,70
A02095,Infrastructure,Competitor B,29
A02096,Database,Competitor C,26
A02096,Analytics & Data,Competitor D,100
A02096,AI & ML,Competitor B,88
A02096,Security,Competitor A,54
A02097,Infrastructure,Competitor A,41
A02097,AI & ML,Competitor B,49
A02097,Security,Competitor C,43
A02098,Database,Competitor B,99
A02098,Analytics & Data,Competitor A,92
A02098,Applications,Competitor C,100
A02099,Infrastructure,Competitor B,81
A02099,AI & ML,Competitor D,98
A02100,Database,Competitor B,20
A02100,AI & ML,Competitor D,21
A02100,Security,Competitor C,56
A02100,Applications,Competitor A,94
A02100,Integration,Competitor C,4
A02101,Integration,Competitor A,55
A02102,Infrastructure,Competitor D,89
A02102,Database,Competitor B,45
A02102,Analytics & Data,Competitor C,30
A02102,AI & ML,Competitor A,34
A02103,AI & ML,Competitor A,36
A02103,Integration,Competitor D,5
A02104,Analytics & Data,Competitor B,28
A02104,AI & ML,Competitor B,38
A02104,Applications,Competitor C,73
A02104,Integration,Competitor C,38
A02105,Security,Competitor A,58
A02106,Database,Competitor C,27
A02107,Analytics & Data,Competitor C,100
A02107,Security,Competitor D,33
A02107,Applications,Competitor C,23
A02107,Integration,Competitor A,38
A02108,Infrastructure,Competitor A,24
A02108,Analytics & Data,Competitor C,46
A02109,Infrastructure,Competitor D,70
A02109,Security,Competitor A,53
A02109,Applications,Competitor C,33
A02109,Integration,Competitor B,97
A02110,Infrastructure,Competitor D,83
A02110,Security,Competitor B,94
A02110,Integration,Competitor A,26
A02111,Infrastructure,Competitor D,19
A02111,Applications,Competitor C,46
A02112,AI & ML,Competitor D,10
A02112,Applications,Competitor B,16
A02113,Infrastructure,Competitor B,35
A02113,Applications,Competitor D,26
A02114,Analytics & Data,Competitor D,34
A02114,AI & ML,Competitor A,86
A02114,Security,Competitor D,74
A02114,Applications,Competitor C,50
A02114,Integration,Competitor C,51
A02115,Infrastructure,Competitor B,97
A02115,AI & ML,Competitor C,70
A02115,Integration,Competitor B,70
A02116,Infrastructure,Competitor A,22
A02116,Security,Competitor A,29
A02116,Applications,Competitor A,72
A02117,Analytics & Data,Competitor B,22
A02117,AI & ML,Competitor C,22
A02117,Security,Competitor A,52
A02117,Integration,Competitor C,74
A02118,Database,Competitor C,24
A02118,Analytics & Data,Competitor B,92
A02118,AI & ML,Competitor C,27
A02119,Analytics & Data,Competitor C,74
A02120,Database,Competitor C,45
A02120,AI & ML,Competitor A,54
A02120,Applications,Competitor D,9
A02121,Analytics & Data,Competitor B,26
A02121,Applications,Competitor B,20
A02122,AI & ML,Competitor A,87
A02122,Security,Competitor A,27
A02122,Integration,Competitor C,79
A02123,Database,Competitor D,100
A02123,AI & ML,Competitor B,15
A02124,Infrastructure,Competitor D,85
A02124,Analytics & Data,Competitor B,32
A02124,Applications,Competitor C,26
A02125,AI & ML,Competitor C,60
A02125,Applications,Competitor C,55
A02126,Analytics & Data,Competitor B,91
A02126,Applications,Competitor D,31
A02127,Analytics & Data,Competitor D,31
A02127,Security,Competitor B,100
A02127,Integration,Competitor D,92
A02128,Analytics & Data,Competitor C,64
A02128,Applications,Competitor D,32
A02128,Integration,Competitor C,5
A02129,AI & ML,Competitor D,15
A02129,Applications,Competitor B,22
A02129,Integration,Competitor C,85
A02130,Applications,Competitor D,71
A02131,Applications,Competitor A,32
A02132,Database,Competitor B,71
A02132,AI & ML,Competitor C,47
A02132,Applications,Competitor A,65
A02133,Database,Competitor D,88
A02133,Security,Competitor B,94
A02133,Integration,Competitor A,35
A02134,Infrastructure,Competitor B,73
A02134,Analytics & Data,Competitor A,96
A02134,Security,Competitor B,28
A02134,Integration,Competitor D,57
A02135,Infrastructure,Competitor D,97
A02135,Analytics & Data,Competitor C,24
A02135,Security,Competitor C,51
A02136,Infrastructure,Competitor C,33
A02136,Database,Competitor C,81
A02137,Database,Competitor D,47
A02139,Database,Competitor D,93
A02139,AI & ML,Competitor A,6
A02139,Integration,Competitor A,73
A02140,AI & ML,Competitor D,58
A02141,Infrastructure,Competitor D,33
A02141,Security,Competitor D,31
A02142,Infrastructure,Competitor A,47
A02142,Analytics & Data,Competitor B,57
A02142,Security,Competitor D,27
A02142,Integration,Competitor A,48
A02143,Security,Competitor D,25
A02143,Integration,Competitor C,20
A02144,Infrastructure,Competitor C,71
A02144,Applications,Competitor B,71
A02145,Analytics & Data,Competitor C,33
A02146,Database,Competitor A,70
A02147,Analytics & Data,Competitor D,72
A02147,AI & ML,Competitor D,27
A02147,Integration,Competitor D,23
A02148,Applications,Competitor B,81
A02148,Integration,Competitor D,23
A02149,Database,Competitor C,100
A02149,AI & ML,Competitor C,96
A02150,AI & ML,Competitor B,31
A02150,Security,Competitor B,57
A02150,Integration,Competitor C,86
A02151,Infrastructure,Competitor B,48
A02151,AI & ML,Competitor B,80
A02151,Integration,Competitor B,48
A02152,Database,Competitor A,61
A02153,AI & ML,Competitor A,52
A02153,Security,Competitor A,44
A02153,Applications,Competitor B,89
A02154,Infrastructure,Competitor C,32
A02154,Integration,Competitor D,53
A02156,Analytics & Data,Competitor D,14
A02156,AI & ML,Competitor A,53
A02156,Integration,Competitor A,52
A02157,Integration,Competitor C,39
A02158,Infrastructure,Competitor B,73
A02158,AI & ML,Competitor C,46
