account_id,account_name,industry,region,customer_tier,annual_revenue,employee_count
A01771,Synthetic Account 1771,Retail,EMEA,Strategic,1231366528.0,9189
A01772,Synthetic Account 1772,Automotive,Latin America,Enterprise,275769817.0,1952
A01773,Synthetic Account 1773,Technology,Latin America,Commercial,1903375437.0,14579
A01774,Synthetic Account 1774,Telecommunications,Latin America,Commercial,1795769005.0,16131
A01775,Synthetic Account 1775,Telecommunications,APAC,Enterprise,84780883.0,510
A01776,Synthetic Account 1776,Financial Services,Latin America,Commercial,2211101979.0,12210
A01777,Synthetic Account 1777,Automotive,North America,Commercial,866270528.0,4145
A01778,Synthetic Account 1778,Retail,EMEA,Commercial,1839460476.0,8642
A01779,Synthetic Account 1779,Retail,APAC,Strategic,2137662431.0,12451
A01780,Synthetic Account 1780,Energy,Latin America,Commercial,981300476.0,4628
A01781,Synthetic Account 1781,Automotive,APAC,Enterprise,866102693.0,4393
A01782,Synthetic Account 1782,Consumer Goods,North America,Enterprise,1215117702.0,7948
A01783,Synthetic Account 1783,Consumer Goods,North America,Enterprise,1643655066.0,9572
A01784,Synthetic Account 1784,Financial Services,APAC,Commercial,964752312.0,5220
A01785,Synthetic Account 1785,Retail,North America,Enterprise,3663056715.0,30016
A01786,Synthetic Account 1786,Energy,Latin America,Commercial,1280759886.0,7058
A01787,Synthetic Account 1787,Retail,Latin America,Strategic,772789571.0,6400
A01788,Synthetic Account 1788,Public Sector,North America,Enterprise,1090494312.0,9126
A01789,Synthetic Account 1789,Retail,Latin America,Commercial,974122350.0,6016
A01790,Synthetic Account 1790,Public Sector,Latin America,Strategic,1483698103.0,10992
A01791,Synthetic Account 1791,Financial Services,North America,Enterprise,203323448.0,1327
A01792,Synthetic Account 1792,Retail,Latin America,Strategic,652081274.0,5296
A01793,Synthetic Account 1793,Financial Services,North America,Strategic,1729651325.0,7709
A01794,Synthetic Account 1794,Telecommunications,Latin America,Enterprise,964604970.0,4596
A01795,Synthetic Account 1795,Public Sector,Latin America,Commercial,710273754.0,6110
A01796,Synthetic Account 1796,Retail,EMEA,Strategic,1082366009.0,6943
A01797,Synthetic Account 1797,Technology,APAC,Commercial,3202316731.0,28750
A01798,Synthetic Account 1798,Energy,Latin America,Strategic,480217586.0,3339
A01799,Synthetic Account 1799,Financial Services,APAC,Enterprise,515938542.0,4154
A01800,Synthetic Account 1800,Retail,APAC,Commercial,1973108556.0,10253
A01801,Synthetic Account 1801,Energy,EMEA,Enterprise,640586474.0,4027
A01802,Synthetic Account 1802,Technology,APAC,Strategic,821431658.0,4622
A01803,Synthetic Account 1803,Manufacturing,Latin America,Commercial,539365087.0,3571
A01804,Synthetic Account 1804,Consumer Goods,APAC,Commercial,125356621.0,794
A01805,Synthetic Account 1805,Healthcare,Latin America,Enterprise,291655831.0,1273
A01806,Synthetic Account 1806,Automotive,APAC,Enterprise,426880574.0,2590
A01807,Synthetic Account 1807,Financial Services,EMEA,Strategic,3514318171.0,23378
A01808,Synthetic Account 1808,Consumer Goods,EMEA,Commercial,4092697713.0,26414
A01809,Synthetic Account 1809,Retail,North America,Enterprise,2407578284.0,15347
A01810,Synthetic Account 1810,Retail,EMEA,Enterprise,1173378824.0,5944
A01811,Synthetic Account 1811,Financial Services,EMEA,Enterprise,3113281760.0,26184
A01812,Synthetic Account 1812,Consumer Goods,Latin America,Enterprise,167709299.0,1483
A01813,Synthetic Account 1813,Automotive,EMEA,Commercial,385950647.0,1942
A01814,Synthetic Account 1814,Manufacturing,EMEA,Enterprise,3049947927.0,21779
A01815,Synthetic Account 1815,Automotive,Latin America,Enterprise,977163877.0,8437
A01816,Synthetic Account 1816,Retail,North America,Enterprise,1521975115.0,8591
A01817,Synthetic Account 1817,Technology,North America,Enterprise,874453740.0,3922
A01818,Synthetic Account 1818,Technology,EMEA,Strategic,143936522.0,635
A01819,Synthetic Account 1819,Consumer Goods,APAC,Enterprise,756808992.0,5311
A01820,Synthetic Account 1820,Financial Services,EMEA,Enterprise,425428104.0,2002
A01821,Synthetic Account 1821,Manufacturing,APAC,Strategic,1203590286.0,7422
A01822,Synthetic Account 1822,Financial Services,EMEA,Strategic,1647545489.0,12274
A01823,Synthetic Account 1823,Energy,EMEA,Strategic,848020233.0,4893
A01824,Synthetic Account 1824,Healthcare,EMEA,Enterprise,465679631.0,3967
A01825,Synthetic Account 1825,Energy,Latin America,Strategic,3790532055.0,19245
A01826,Synthetic Account 1826,Healthcare,North America,Enterprise,1577548180.0,7824
A01827,Synthetic Account 1827,Public Sector,APAC,Commercial,4138369873.0,35268
A01828,Synthetic Account 1828,Consumer Goods,Latin America,Commercial,509668212.0,3938
A01829,Synthetic Account 1829,Telecommunications,EMEA,Commercial,4988309061.0,42792
A01830,Synthetic Account 1830,Manufacturing,Latin America,Strategic,3900070511.0,24373
A01831,Synthetic Account 1831,Financial Services,EMEA,Enterprise,1268137570.0,11215
A01832,Synthetic Account 1832,Consumer Goods,APAC,Commercial,2374826046.0,17849
A01833,Synthetic Account 1833,Public Sector,EMEA,Strategic,541435142.0,3104
A01834,Synthetic Account 1834,Manufacturing,Latin America,Enterprise,2591247274.0,12492
A01835,Synthetic Account 1835,Manufacturing,EMEA,Enterprise,351415069.0,2187
A01836,Synthetic Account 1836,Healthcare,EMEA,Enterprise,1124464330.0,5017
A01837,Synthetic Account 1837,Retail,North America,Enterprise,306537759.0,1491
A01838,Synthetic Account 1838,Healthcare,APAC,Enterprise,422289886.0,2454
A01839,Synthetic Account 1839,Energy,Latin America,Enterprise,304630424.0,1517
A01840,Synthetic Account 1840,Manufacturing,APAC,Strategic,1579170858.0,9248
A01841,Synthetic Account 1841,Telecommunications,North America,Enterprise,941604670.0,6274
A01842,Synthetic Account 1842,Public Sector,EMEA,Enterprise,969429389.0,8108
A01843,Synthetic Account 1843,Energy,APAC,Strategic,897420253.0,5874
A01844,Synthetic Account 1844,Retail,Latin America,Commercial,137706827.0,831
A01845,Synthetic Account 1845,Manufacturing,APAC,Commercial,574147288.0,4279
A01846,Synthetic Account 1846,Healthcare,APAC,Enterprise,2691924797.0,14749
A01847,Synthetic Account 1847,Automotive,EMEA,Strategic,2448389460.0,13081
A01848,Synthetic Account 1848,Consumer Goods,APAC,Enterprise,1037176596.0,4921
A01849,Synthetic Account 1849,Technology,APAC,Enterprise,226200489.0,1405
A01850,Synthetic Account 1850,Financial Services,APAC,Commercial,9506544520.0,61036
A01851,Synthetic Account 1851,Automotive,APAC,Enterprise,931566758.0,7455
A01852,Synthetic Account 1852,Energy,EMEA,Enterprise,646908505.0,3669
A01853,Synthetic Account 1853,Financial Services,Latin America,Commercial,8106228235.0,62053
A01854,Synthetic Account 1854,Automotive,APAC,Strategic,815506306.0,5966
A01855,Synthetic Account 1855,Public Sector,Latin America,Enterprise,1688214129.0,14267
A01856,Synthetic Account 1856,Financial Services,Latin America,Enterprise,4472676261.0,33298
A01857,Synthetic Account 1857,Telecommunications,APAC,Enterprise,1666213959.0,8862
A01858,Synthetic Account 1858,Healthcare,EMEA,Strategic,1626545989.0,14100
A01859,Synthetic Account 1859,Consumer Goods,APAC,Commercial,1904513620.0,11427
A01860,Synthetic Account 1860,Telecommunications,EMEA,Commercial,6863971694.0,30133
A01861,Synthetic Account 1861,Financial Services,EMEA,Strategic,261649562.0,2006
A01862,Synthetic Account 1862,Technology,APAC,Strategic,1912367378.0,14592
A01863,Synthetic Account 1863,Retail,North America,Enterprise,542647556.0,3024
A01864,Synthetic Account 1864,Healthcare,EMEA,Strategic,877083553.0,7664
A01865,Synthetic Account 1865,Healthcare,North America,Enterprise,3301812678.0,26583
A01866,Synthetic Account 1866,Energy,EMEA,Enterprise,333942254.0,2016
A01867,Synthetic Account 1867,Financial Services,Latin America,Enterprise,4442935364.0,25260
A01868,Synthetic Account 1868,Telecommunications,EMEA,Enterprise,2286846837.0,13059
A01869,Synthetic Account 1869,Technology,North America,Enterprise,1748004307.0,12413
A01870,Synthetic Account 1870,Financial Services,North America,Enterprise,1061508349.0,9049
A01871,Synthetic Account 1871,Retail,Latin America,Commercial,1785932856.0,15260
A01872,Synthetic Account 1872,Telecommunications,EMEA,Commercial,571965906.0,3522
A01873,Synthetic Account 1873,Consumer Goods,EMEA,Enterprise,179858995.0,1420
A01874,Synthetic Account 1874,Public Sector,Latin America,Strategic,707172471.0,6028
A01875,Synthetic Account 1875,Energy,APAC,Enterprise,432228780.0,2900
A01876,Synthetic Account 1876,Automotive,EMEA,Commercial,1619188903.0,10811
A01877,Synthetic Account 1877,Manufacturing,Latin America,Enterprise,2203183887.0,16615
A01878,Synthetic Account 1878,Manufacturing,North America,Commercial,843909045.0,6301
A01879,Synthetic Account 1879,Financial Services,EMEA,Enterprise,579572736.0,4101
A01880,Synthetic Account 1880,Public Sector,Latin America,Enterprise,676755174.0,5528
A01881,Synthetic Account 1881,Telecommunications,EMEA,Strategic,507772129.0,3923
A01882,Synthetic Account 1882,Automotive,APAC,Enterprise,2559888986.0,22147
A01883,Synthetic Account 1883,Automotive,APAC,Strategic,607372648.0,3989
A01884,Synthetic Account 1884,Manufacturing,Latin America,Enterprise,1213622300.0,9054
A01885,Synthetic Account 1885,Healthcare,Latin America,Enterprise,885008922.0,7658
A01886,Synthetic Account 1886,Retail,EMEA,Strategic,1176464855.0,5398
A01887,Synthetic Account 1887,Healthcare,Latin America,Enterprise,535101820.0,4028
A01888,Synthetic Account 1888,Telecommunications,North America,Strategic,485610380.0,2866
A01889,Synthetic Account 1889,Energy,North America,Enterprise,529509942.0,4082
A01890,Synthetic Account 1890,Technology,Latin America,Strategic,1811918828.0,8728
A01891,Synthetic Account 1891,Telecommunications,Latin America,Commercial,1294157912.0,8900
A01892,Synthetic Account 1892,Consumer Goods,APAC,Strategic,3542728430.0,19020
A01893,Synthetic Account 1893,Telecommunications,APAC,Strategic,635141103.0,4727
A01894,Synthetic Account 1894,Consumer Goods,APAC,Commercial,2427151223.0,21466
A01895,Synthetic Account 1895,Retail,North America,Strategic,421569429.0,3629
A01896,Synthetic Account 1896,Technology,Latin America,Strategic,852017308.0,5885
A01897,Synthetic Account 1897,Retail,APAC,Commercial,2742624296.0,12100
A01898,Synthetic Account 1898,Financial Services,Latin America,Enterprise,1573179975.0,12332
A01899,Synthetic Account 1899,Financial Services,Latin America,Enterprise,1416347341.0,11054
A01900,Synthetic Account 1900,Technology,APAC,Enterprise,1531698653.0,12179
A01901,Synthetic Account 1901,Telecommunications,EMEA,Enterprise,1623227821.0,8178
A01902,Synthetic Account 1902,Public Sector,North America,Enterprise,629253996.0,4152
A01903,Synthetic Account 1903,Healthcare,EMEA,Enterprise,3425233192.0,19208
A01904,Synthetic Account 1904,Public Sector,Latin America,Strategic,755454252.0,4732
A01905,Synthetic Account 1905,Telecommunications,Latin America,Strategic,205612120.0,1765
A01906,Synthetic Account 1906,Healthcare,EMEA,Enterprise,409602570.0,2547
A01907,Synthetic Account 1907,Financial Services,Latin America,Enterprise,1932674864.0,11531
A01908,Synthetic Account 1908,Public Sector,EMEA,Strategic,2141052075.0,16968
A01909,Synthetic Account 1909,Telecommunications,Latin America,Enterprise,1190446662.0,5645
A01910,Synthetic Account 1910,Consumer Goods,Latin America,Commercial,1213111211.0,5586
A01911,Synthetic Account 1911,Automotive,North America,Strategic,1124840740.0,7429
A01912,Synthetic Account 1912,Energy,APAC,Enterprise,1149057418.0,8559
A01913,Synthetic Account 1913,Manufacturing,APAC,Enterprise,683417801.0,5525
A01914,Synthetic Account 1914,Manufacturing,EMEA,Strategic,2066271369.0,9609
A01915,Synthetic Account 1915,Automotive,EMEA,Enterprise,3949797878.0,35211
A01916,Synthetic Account 1916,Telecommunications,North America,Strategic,10712268583.0,91736
A01917,Synthetic Account 1917,Automotive,Latin America,Enterprise,2628029113.0,17439
A01918,Synthetic Account 1918,Consumer Goods,Latin America,Strategic,521085210.0,2437
A01919,Synthetic Account 1919,Manufacturing,North America,Enterprise,1610661655.0,11724
A01920,Synthetic Account 1920,Energy,Latin America,Enterprise,338339423.0,2907
A01921,Synthetic Account 1921,Technology,North America,Commercial,637432202.0,3416
A01922,Synthetic Account 1922,Financial Services,North America,Strategic,415962347.0,3069
A01923,Synthetic Account 1923,Healthcare,APAC,Enterprise,994041372.0,7434
A01924,Synthetic Account 1924,Consumer Goods,Latin America,Enterprise,344036859.0,1924
A01925,Synthetic Account 1925,Public Sector,APAC,Enterprise,1334178154.0,9469
A01926,Synthetic Account 1926,Technology,Latin America,Strategic,479462724.0,4010
A01927,Synthetic Account 1927,Public Sector,EMEA,Strategic,227799115.0,1813
A01928,Synthetic Account 1928,Manufacturing,EMEA,Enterprise,786330108.0,6709
A01929,Synthetic Account 1929,Technology,North America,Enterprise,2069737589.0,15754
A01930,Synthetic Account 1930,Technology,APAC,Strategic,205823845.0,1630
A01931,Synthetic Account 1931,Financial Services,Latin America,Commercial,536745670.0,4445
A01932,Synthetic Account 1932,Technology,EMEA,Strategic,2177467674.0,15109
A01933,Synthetic Account 1933,Energy,North America,Strategic,356245842.0,3043
A01934,Synthetic Account 1934,Automotive,APAC,Enterprise,870547216.0,7724
A01935,Synthetic Account 1935,Manufacturing,North America,Enterprise,93901946.0,787
A01936,Synthetic Account 1936,Energy,EMEA,Commercial,952157038.0,7529
A01937,Synthetic Account 1937,Technology,Latin America,Enterprise,4079808116.0,33931
A01938,Synthetic Account 1938,Energy,APAC,Enterprise,155026839.0,1139
A01939,Synthetic Account 1939,Healthcare,EMEA,Enterprise,2126267845.0,11770
A01940,Synthetic Account 1940,Automotive,APAC,Strategic,2993585439.0,12999
A01941,Synthetic Account 1941,Consumer Goods,North America,Strategic,3314228250.0,24592
A01942,Synthetic Account 1942,Energy,APAC,Strategic,2543358931.0,14698
A01943,Synthetic Account 1943,Technology,APAC,Commercial,6960316149.0,36033
A01944,Synthetic Account 1944,Energy,EMEA,Enterprise,825295969.0,4989
A01945,Synthetic Account 1945,Manufacturing,Latin America,Commercial,3290251683.0,17338
A01946,Synthetic Account 1946,Consumer Goods,North America,Commercial,5519983160.0,40845
A01947,Synthetic Account 1947,Automotive,Latin America,Commercial,336291717.0,2314
A01948,Synthetic Account 1948,Technology,APAC,Enterprise,854909346.0,5479
A01949,Synthetic Account 1949,Technology,North America,Commercial,1728086305.0,9444
A01950,Synthetic Account 1950,Healthcare,APAC,Commercial,669666738.0,4254
A01951,Synthetic Account 1951,Automotive,EMEA,Enterprise,734851359.0,6515
A01952,Synthetic Account 1952,Public Sector,North America,Enterprise,446491322.0,3179
A01953,Synthetic Account 1953,Public Sector,APAC,Strategic,388394996.0,3185
A01954,Synthetic Account 1954,Telecommunications,North America,Enterprise,387130986.0,2836
A01955,Synthetic Account 1955,Telecommunications,APAC,Commercial,409453680.0,2333
A01956,Synthetic Account 1956,Consumer Goods,EMEA,Strategic,747419839.0,4482
A01957,Synthetic Account 1957,Manufacturing,North America,Commercial,1120233793.0,8442
A01958,Synthetic Account 1958,Manufacturing,North America,Commercial,1616968518.0,10672
A01959,Synthetic Account 1959,Consumer Goods,EMEA,Enterprise,4366758507.0,29479
A01960,Synthetic Account 1960,Telecommunications,Latin America,Enterprise,1770101445.0,15367
A01961,Synthetic Account 1961,Automotive,APAC,Enterprise,544588812.0,4745
A01962,Synthetic Account 1962,Manufacturing,APAC,Strategic,1401073573.0,9762
A01963,Synthetic Account 1963,Energy,North America,Enterprise,4996311811.0,26214
A01964,Synthetic Account 1964,Healthcare,Latin America,Enterprise,6098021674.0,29753
A01965,Synthetic Account 1965,Technology,North America,Commercial,1356067077.0,11039
A01966,Synthetic Account 1966,Manufacturing,North America,Strategic,1373517091.0,12300
A01967,Synthetic Account 1967,Healthcare,APAC,Strategic,1798025291.0,10900
A01968,Synthetic Account 1968,Telecommunications,APAC,Strategic,1447052216.0,11000
A01969,Synthetic Account 1969,Technology,North America,Enterprise,1505706968.0,6582
A01970,Synthetic Account 1970,Consumer Goods,Latin America,Enterprise,671088361.0,4886
A01971,Synthetic Account 1971,Manufacturing,North America,Enterprise,1537604295.0,10377
A01972,Synthetic Account 1972,Financial Services,APAC,Commercial,532160319.0,3913
A01973,Synthetic Account 1973,Consumer Goods,North America,Commercial,137118343.0,659
A01974,Synthetic Account 1974,Public Sector,EMEA,Strategic,569947458.0,2518
A01975,Synthetic Account 1975,Technology,Latin America,Strategic,2712751272.0,12924
A01976,Synthetic Account 1976,Retail,EMEA,Enterprise,2307431267.0,19557
A01977,Synthetic Account 1977,Energy,EMEA,Enterprise,787018735.0,3865
A01978,Synthetic Account 1978,Manufacturing,APAC,Enterprise,4270283932.0,31078
A01979,Synthetic Account 1979,Financial Services,EMEA,Commercial,6061721920.0,35039
A01980,Synthetic Account 1980,Healthcare,EMEA,Commercial,575287948.0,3858
