account_id,product_family,deployment,consumption
A01369,Analytics & Data,No Footprint,0
A01369,AI & ML,No Footprint,0
A01369,Security,Hybrid,3306172
A01369,Applications,Hybrid,727855
A01369,Integration,No Footprint,0
A01370,Infrastructure,No Footprint,0
A01370,Database,On-Premise,2294769
A01370,Analytics & Data,Hybrid,581402
A01370,AI & ML,No Footprint,0
A01370,Security,Hybrid,768506
A01370,Applications,No Footprint,0
A01370,Integration,Hybrid,580970
A01371,Infrastructure,No Footprint,0
A01371,Database,On-Premise,2009106
A01371,Analytics & Data,No Footprint,0
A01371,AI & ML,No Footprint,0
A01371,Security,Hybrid,416708
A01371,Applications,Hybrid,882766
A01371,Integration,Cloud,968827
A01372,Infrastructure,Hybrid,1038320
A01372,Database,On-Premise,827886
A01372,Analytics & Data,No Footprint,0
A01372,AI & ML,Cloud,1482497
A01372,Security,On-Premise,883764
A01372,Applications,Cloud,294620
A01372,Integration,Hybrid,4872962
A01373,Infrastructure,Hybrid,476935
A01373,Database,Cloud,428637
A01373,Analytics & Data,Cloud,87419
A01373,AI & ML,Cloud,2051413
A01373,Security,Cloud,649248
A01373,Applications,No Footprint,0
A01373,Integration,Cloud,2709202
A01374,Infrastructure,No Footprint,0
A01374,Database,Hybrid,1001532
A01374,Analytics & Data,No Footprint,0
A01374,AI & ML,Cloud,236032
A01374,Security,Hybrid,258403
A01374,Applications,No Footprint,0
A01374,Integration,Cloud,779756
A01375,Infrastructure,No Footprint,0
A01375,Database,On-Premise,175694
A01375,Analytics & Data,Cloud,719134
A01375,AI & ML,No Footprint,0
A01375,Security,On-Premise,1513282
A01375,Applications,On-Premise,1202774
A01375,Integration,Cloud,545072
A01376,Infrastructure,No Footprint,0
A01376,Database,Hybrid,775572
A01376,Analytics & Data,Hybrid,2866099
A01376,AI & ML,Cloud,1515322
A01376,Security,No Footprint,0
A01376,Applications,Cloud,167934
A01376,Integration,Cloud,1553788
A01377,Infrastructure,On-Premise,3162761
A01377,Database,Cloud,309445
A01377,Analytics & Data,No Footprint,0
A01377,AI & ML,Cloud,671865
A01377,Security,Hybrid,1063060
A01377,Applications,Cloud,621488
A01377,Integration,No Footprint,0
A01378,Infrastructure,Cloud,1519016
A01378,Database,Cloud,719104
A01378,Analytics & Data,No Footprint,0
A01378,AI & ML,No Footprint,0
A01378,Security,Hybrid,279576
A01378,Applications,Hybrid,1594590
A01378,Integration,Cloud,1410738
A01379,Infrastructure,On-Premise,185199
A01379,Database,Hybrid,991775
A01379,Analytics & Data,Hybrid,907702
A01379,AI & ML,Cloud,460969
A01379,Security,Hybrid,466382
A01379,Applications,No Footprint,0
A01379,Integration,No Footprint,0
A01380,Infrastructure,On-Premise,439135
A01380,Database,Hybrid,368351
A01380,Analytics & Data,No Footprint,0
A01380,AI & ML,Cloud,788191
A01380,Security,On-Premise,353031
A01380,Applications,Cloud,2216379
A01380,Integration,Cloud,841938
A01381,Infrastructure,No Footprint,0
A01381,Database,Hybrid,762428
A01381,Analytics & Data,Cloud,692609
A01381,AI & ML,Cloud,3434366
A01381,Security,On-Premise,1966354
A01381,Applications,Hybrid,1119458
A01381,Integration,Cloud,660468
A01382,Infrastructure,Cloud,1956453
A01382,Database,Hybrid,1558643
A01382,Analytics & Data,No Footprint,0
A01382,AI & ML,Cloud,2714685
A01382,Security,On-Premise,945453
A01382,Applications,Cloud,532687
A01382,Integration,Cloud,179675
A01383,Infrastructure,Hybrid,1308917
A01383,Database,Hybrid,4994560
A01383,Analytics & Data,Cloud,267682
A01383,AI & ML,Cloud,2234561
A01383,Security,No Footprint,0
A01383,Applications,On-Premise,315736
A01383,Integration,Hybrid,729832
A01384,Infrastructure,On-Premise,534265
A01384,Database,Hybrid,837132
A01384,Analytics & Data,Cloud,1856263
A01384,AI & ML,Cloud,489518
A01384,Security,Cloud,358076
A01384,Applications,No Footprint,0
A01384,Integration,No Footprint,0
A01385,Infrastructure,Cloud,1633027
A01385,Database,Hybrid,492057
A01385,Analytics & Data,Cloud,1185422
A01385,AI & ML,Cloud,494098
A01385,Security,On-Premise,3036719
A01385,Applications,On-Premise,446044
A01385,Integration,Cloud,1102836
A01386,Infrastructure,Cloud,993117
A01386,Database,No Footprint,0
A01386,Analytics & Data,No Footprint,0
A01386,AI & ML,Cloud,837778
A01386,Security,Hybrid,341877
A01386,Applications,Cloud,372100
A01386,Integration,No Footprint,0
A01387,Infrastructure,On-Premise,206983
A01387,Database,On-Premise,351434
A01387,Analytics & Data,No Footprint,0
A01387,AI & ML,No Footprint,0
A01387,Security,Cloud,1119488
A01387,Applications,On-Premise,536188
A01387,Integration,Hybrid,743379
A01388,Infrastructure,On-Premise,307777
A01388,Database,Hybrid,612242
A01388,Analytics & Data,Cloud,1095772
A01388,AI & ML,Cloud,830331
A01388,Security,On-Premise,306909
A01388,Applications,No Footprint,0
A01388,Integration,Hybrid,3117202
A01389,Infrastructure,Cloud,1315614
A01389,Database,Hybrid,903343
A01389,Analytics & Data,No Footprint,0
A01389,AI & ML,Cloud,664626
A01389,Security,On-Premise,557436
A01389,Applications,On-Premise,533483
A01389,Integration,Hybrid,4611317
A01390,Infrastructure,On-Premise,3138923
A01390,Database,On-Premise,646929
A01390,Analytics & Data,Cloud,1153844
A01390,AI & ML,Cloud,2662111
A01390,Security,Hybrid,2085475
A01390,Applications,Hybrid,565504
A01390,Integration,Hybrid,1147323
A01391,Infrastructure,On-Premise,892754
A01391,Database,Cloud,389209
A01391,Analytics & Data,No Footprint,0
A01391,AI & ML,No Footprint,0
A01391,Security,Cloud,827476
A01391,Applications,On-Premise,368921
A01391,Integration,Cloud,272773
A01392,Infrastructure,On-Premise,529243
A01392,Database,Cloud,380523
A01392,Analytics & Data,No Footprint,0
A01392,AI & ML,Cloud,735485
A01392,Security,On-Premise,1711298
A01392,Applications,Hybrid,1384542
A01392,Integration,No Footprint,0
A01393,Infrastructure,Cloud,317528
A01393,Database,No Footprint,0
A01393,Analytics & Data,Cloud,1591255
A01393,AI & ML,Cloud,2115288
A01393,Security,Hybrid,833381
A01393,Applications,Cloud,1139724
A01393,Integration,Cloud,1082193
A01394,Infrastructure,On-Premise,531997
A01394,Database,Hybrid,1887272
A01394,Analytics & Data,Cloud,216791
A01394,AI & ML,No Footprint,0
A01394,Security,Cloud,1083195
A01394,Applications,Hybrid,399644
A01394,Integration,Hybrid,1707753
A01395,Infrastructure,Cloud,771583
A01395,Database,Hybrid,2215871
A01395,Analytics & Data,No Footprint,0
A01395,AI & ML,No Footprint,0
A01395,Security,Hybrid,791485
A01395,Applications,No Footprint,0
A01395,Integration,Cloud,705101
A01396,Infrastructure,Cloud,267122
A01396,Database,On-Premise,1817701
A01396,Analytics & Data,No Footprint,0
A01396,AI & ML,No Footprint,0
A01396,Security,No Footprint,0
A01396,Applications,Hybrid,704192
A01396,Integration,Hybrid,231899
A01397,Infrastructure,On-Premise,1220510
A01397,Database,Hybrid,532296
A01397,Analytics & Data,Cloud,535270
A01397,AI & ML,Cloud,483161
A01397,Security,No Footprint,0
A01397,Applications,On-Premise,674797
A01397,Integration,No Footprint,0
A01398,Infrastructure,No Footprint,0
A01398,Database,On-Premise,255658
A01398,Analytics & Data,Cloud,1167283
A01398,AI & ML,Cloud,1105545
A01398,Security,Hybrid,632021
A01398,Applications,Hybrid,1633428
A01398,Integration,No Footprint,0
A01399,Infrastructure,Hybrid,571904
A01399,Database,On-Premise,267736
A01399,Analytics & Data,Cloud,1089752
A01399,AI & ML,Cloud,266398
A01399,Security,Hybrid,565049
A01399,Applications,Cloud,642852
A01399,Integration,Cloud,2789861
A01400,Infrastructure,No Footprint,0
A01400,Database,No Footprint,0
A01400,Analytics & Data,Hybrid,319821
A01400,AI & ML,Cloud,498789
A01400,Security,On-Premise,1093147
A01400,Applications,Hybrid,562876
A01400,Integration,Cloud,460218
A01401,Infrastructure,On-Premise,492484
A01401,Database,No Footprint,0
A01401,Analytics & Data,No Footprint,0
A01401,AI & ML,No Footprint,0
A01401,Security,On-Premise,2678700
A01401,Applications,No Footprint,0
A01401,Integration,Cloud,180516
A01402,Infrastructure,On-Premise,840160
A01402,Database,No Footprint,0
A01402,Analytics & Data,No Footprint,0
A01402,AI & ML,Cloud,157702
A01402,Security,No Footprint,0
A01402,Applications,Hybrid,632146
A01402,Integration,No Footprint,0
A01403,Infrastructure,Hybrid,1238410
A01403,Database,Cloud,1702822
A01403,Analytics & Data,Cloud,316841
A01403,AI & ML,Cloud,987330
A01403,Security,On-Premise,1314940
A01403,Applications,Hybrid,820541
A01403,Integration,Cloud,880457
A01404,Infrastructure,On-Premise,305218
A01404,Database,Cloud,692341
A01404,Analytics & Data,Hybrid,1938411
A01404,AI & ML,Cloud,695413
A01404,Security,Hybrid,216191
A01404,Applications,No Footprint,0
A01404,Integration,Hybrid,929539
A01405,Infrastructure,Cloud,113139
A01405,Database,Hybrid,1195239
A01405,Analytics & Data,Cloud,1446303
A01405,AI & ML,No Footprint,0
A01405,Security,Hybrid,583317
A01405,Applications,Cloud,499681
A01405,Integration,Hybrid,283549
A01406,Infrastructure,Hybrid,1130697
A01406,Database,On-Premise,174423
A01406,Analytics & Data,No Footprint,0
A01406,AI & ML,Cloud,964440
A01406,Security,No Footprint,0
A01406,Applications,Hybrid,130046
A01406,Integration,Hybrid,92277
A01407,Infrastructure,On-Premise,196821
A01407,Database,No Footprint,0
A01407,Analytics & Data,Hybrid,877450
A01407,AI & ML,Cloud,287393
A01407,Security,Cloud,1186095
A01407,Applications,On-Premise,4015622
A01407,Integration,Hybrid,804142
A01408,Infrastructure,Cloud,2923924
A01408,Database,On-Premise,603715
A01408,Analytics & Data,Hybrid,516535
A01408,AI & ML,Cloud,491618
A01408,Security,No Footprint,0
A01408,Applications,No Footprint,0
A01408,Integration,Cloud,869089
A01409,Infrastructure,Hybrid,457837
A01409,Database,Hybrid,1133622
A01409,Analytics & Data,Cloud,1464087
A01409,AI & ML,Cloud,458611
A01409,Security,On-Premise,407817
A01409,Applications,Hybrid,638264
A01409,Integration,Hybrid,465994
A01410,Infrastructure,Cloud,718393
A01410,Database,No Footprint,0
A01410,Analytics & Data,No Footprint,0
A01410,AI & ML,Cloud,1028948
A01410,Security,No Footprint,0
A01410,Applications,No Footprint,0
A01410,Integration,No Footprint,0
A01411,Infrastructure,No Footprint,0
A01411,Database,No Footprint,0
A01411,Analytics & Data,No Footprint,0
A01411,AI & ML,Cloud,957568
A01411,Security,Cloud,281077
A01411,Applications,On-Premise,405538
A01411,Integration,No Footprint,0
A01412,Infrastructure,Hybrid,296051
A01412,Database,On-Premise,1303449
A01412,Analytics & Data,Hybrid,1679335
A01412,AI & ML,Cloud,727998
A01412,Security,On-Premise,561277
A01412,Applications,Hybrid,108245
A01412,Integration,No Footprint,0
A01413,Infrastructure,On-Premise,1466157
A01413,Database,Hybrid,678545
A01413,Analytics & Data,No Footprint,0
A01413,AI & ML,Cloud,492121
A01413,Security,No Footprint,0
A01413,Applications,No Footprint,0
A01413,Integration,Hybrid,552507
A01414,Infrastructure,On-Premise,535031
A01414,Database,No Footprint,0
A01414,Analytics & Data,Hybrid,99001
A01414,AI & ML,Cloud,624736
A01414,Security,Cloud,298052
A01414,Applications,Hybrid,1498787
A01414,Integration,No Footprint,0
A01415,Infrastructure,Hybrid,1806083
A01415,Database,No Footprint,0
A01415,Analytics & Data,Hybrid,2444150
A01415,AI & ML,No Footprint,0
A01415,Security,On-Premise,207300
A01415,Applications,On-Premise,2405129
A01415,Integration,Cloud,506860
A01416,Infrastructure,Hybrid,3005083
A01416,Database,Cloud,307457
A01416,Analytics & Data,Cloud,812493
A01416,AI & ML,Cloud,1027811
A01416,Security,On-Premise,160501
A01416,Applications,Hybrid,660296
A01416,Integration,Cloud,363013
A01417,Infrastructure,No Footprint,0
A01417,Database,No Footprint,0
A01417,Analytics & Data,Cloud,646948
A01417,AI & ML,Cloud,1774151
A01417,Security,Cloud,281087
A01417,Applications,No Footprint,0
A01417,Integration,No Footprint,0
A01418,Infrastructure,No Footprint,0
A01418,Database,On-Premise,2810756
A01418,Analytics & Data,Hybrid,1975696
A01418,AI & ML,Cloud,1608702
A01418,Security,Cloud,2580586
A01418,Applications,Hybrid,218581
A01418,Integration,Hybrid,219884
A01419,Infrastructure,Hybrid,880398
A01419,Database,On-Premise,332809
A01419,Analytics & Data,No Footprint,0
A01419,AI & ML,Cloud,2007663
A01419,Security,No Footprint,0
A01419,Applications,On-Premise,593383
A01419,Integration,Hybrid,293533
A01420,Infrastructure,Hybrid,874858
A01420,Database,On-Premise,511419
A01420,Analytics & Data,Cloud,2096625
A01420,AI & ML,Cloud,46079
A01420,Security,Cloud,750686
A01420,Applications,On-Premise,11450951
A01420,Integration,No Footprint,0
A01421,Infrastructure,No Footprint,0
A01421,Database,On-Premise,639312
A01421,Analytics & Data,No Footprint,0
A01421,AI & ML,Cloud,661821
A01421,Security,Hybrid,839819
A01421,Applications,On-Premise,1579844
A01421,Integration,Hybrid,835206
A01422,Infrastructure,On-Premise,496896
A01422,Database,On-Premise,2388147
A01422,Analytics & Data,Cloud,213821
A01422,AI & ML,Cloud,4140634
A01422,Security,No Footprint,0
A01422,Applications,Hybrid,296591
A01422,Integration,Hybrid,523737
A01423,Infrastructure,On-Premise,1652037
A01423,Database,Hybrid,155994
A01423,Analytics & Data,No Footprint,0
A01423,AI & ML,Cloud,1759474
A01423,Security,On-Premise,176762
A01423,Applications,On-Premise,958436
A01423,Integration,Cloud,198276
A01424,Infrastructure,No Footprint,0
A01424,Database,Hybrid,497884
A01424,Analytics & Data,No Footprint,0
A01424,AI & ML,Cloud,908473
A01424,Security,Cloud,493154
A01424,Applications,No Footprint,0
A01424,Integration,No Footprint,0
A01425,Infrastructure,On-Premise,412382
A01425,Database,On-Premise,418324
A01425,Analytics & Data,Cloud,2694188
A01425,AI & ML,Cloud,729922
A01425,Security,On-Premise,1329604
A01425,Applications,On-Premise,816227
A01425,Integration,Cloud,2643092
A01426,Infrastructure,On-Premise,434030
A01426,Database,No Footprint,0
A01426,Analytics & Data,Hybrid,30555
A01426,AI & ML,Cloud,338085
A01426,Security,Hybrid,1375390
A01426,Applications,No Footprint,0
A01426,Integration,No Footprint,0
A01427,Infrastructure,Hybrid,864294
A01427,Database,Cloud,309669
A01427,Analytics & Data,No Footprint,0
A01427,AI & ML,Cloud,1010806
A01427,Security,Cloud,2030377
A01427,Applications,Cloud,620590
A01427,Integration,Cloud,5453941
A01428,Infrastructure,No Footprint,0
A01428,Database,Hybrid,1042268
A01428,Analytics & Data,Cloud,897060
A01428,AI & ML,No Footprint,0
A01428,Security,No Footprint,0
A01428,Applications,On-Premise,1351230
A01428,Integration,Hybrid,1431306
A01429,Infrastructure,Cloud,951885
A01429,Database,Cloud,689438
A01429,Analytics & Data,No Footprint,0
A01429,AI & ML,Cloud,518452
A01429,Security,On-Premise,275431
A01429,Applications,No Footprint,0
A01429,Integration,Cloud,1451973
A01430,Infrastructure,Hybrid,784004
A01430,Database,No Footprint,0
A01430,Analytics & Data,Cloud,1007796
A01430,AI & ML,No Footprint,0
A01430,Security,No Footprint,0
A01430,Applications,Hybrid,380524
A01430,Integration,Cloud,1591344
A01431,Infrastructure,On-Premise,704794
A01431,Database,Hybrid,389612
A01431,Analytics & Data,Hybrid,3853136
A01431,AI & ML,Cloud,639299
A01431,Security,Hybrid,2289480
A01431,Applications,No Footprint,0
A01431,Integration,No Footprint,0
A01432,Infrastructure,No Footprint,0
A01432,Database,Cloud,952007
A01432,Analytics & Data,Hybrid,2421088
A01432,AI & ML,Cloud,3052999
A01432,Security,Cloud,3797116
A01432,Applications,Hybrid,401980
A01432,Integration,Cloud,461175
A01433,Infrastructure,Hybrid,2292832
A01433,Database,On-Premise,666753
A01433,Analytics & Data,No Footprint,0
A01433,AI & ML,No Footprint,0
A01433,Security,On-Premise,1079789
A01433,Applications,On-Premise,1043579
A01433,Integration,Hybrid,1093884
A01434,Infrastructure,On-Premise,266928
A01434,Database,No Footprint,0
A01434,Analytics & Data,Cloud,199091
A01434,AI & ML,Cloud,366162
A01434,Security,Hybrid,823935
A01434,Applications,On-Premise,434277
A01434,Integration,Hybrid,3378641
A01435,Infrastructure,No Footprint,0
A01435,Database,Cloud,514891
A01435,Analytics & Data,Hybrid,178448
A01435,AI & ML,No Footprint,0
A01435,Security,On-Premise,4906098
A01435,Applications,Cloud,1694584
A01435,Integration,Cloud,515616
A01436,Infrastructure,Cloud,1350409
A01436,Database,Cloud,1446398
A01436,Analytics & Data,No Footprint,0
A01436,AI & ML,Cloud,1129411
A01436,Security,On-Premise,3315710
A01436,Applications,Hybrid,482868
A01436,Integration,Cloud,1413572
A01437,Infrastructure,On-Premise,583881
A01437,Database,Hybrid,109568
A01437,Analytics & Data,Hybrid,182046
A01437,AI & ML,Cloud,205447
A01437,Security,On-Premise,1536573
A01437,Applications,Hybrid,554512
A01437,Integration,Cloud,1959840
A01438,Infrastructure,No Footprint,0
A01438,Database,Cloud,713198
A01438,Analytics & Data,No Footprint,0
A01438,AI & ML,No Footprint,0
A01438,Security,No Footprint,0
A01438,Applications,Cloud,442552
A01438,Integration,No Footprint,0
A01439,Infrastructure,No Footprint,0
A01439,Database,No Footprint,0
A01439,Analytics & Data,Cloud,350380
A01439,AI & ML,No Footprint,0
A01439,Security,Cloud,551527
A01439,Applications,Cloud,938354
A01439,Integration,Hybrid,625197
A01440,Infrastructure,Cloud,331497
A01440,Database,Cloud,203436
A01440,Analytics & Data,Hybrid,1436562
A01440,AI & ML,No Footprint,0
A01440,Security,Hybrid,4542144
A01440,Applications,No Footprint,0
A01440,Integration,No Footprint,0
A01441,Infrastructure,No Footprint,0
A01441,Database,No Footprint,0
A01441,Analytics & Data,Hybrid,5073339
A01441,AI & ML,Cloud,1366600
A01441,Security,No Footprint,0
A01441,Applications,Cloud,1129324
A01441,Integration,No Footprint,0
A01442,Infrastructure,Cloud,628859
A01442,Database,Cloud,327839
A01442,Analytics & Data,Hybrid,638747
A01442,AI & ML,Cloud,1053840
A01442,Security,Hybrid,219943
A01442,Applications,Hybrid,103796
A01442,Integration,Hybrid,1582289
A01443,Infrastructure,Hybrid,327336
A01443,Database,No Footprint,0
A01443,Analytics & Data,Cloud,612459
A01443,AI & ML,Cloud,611457
A01443,Security,On-Premise,436109
A01443,Applications,Hybrid,497455
A01443,Integration,No Footprint,0
A01444,Infrastructure,Cloud,1118860
A01444,Database,Cloud,847719
A01444,Analytics & Data,No Footprint,0
A01444,AI & ML,No Footprint,0
A01444,Security,On-Premise,1683316
A01444,Applications,No Footprint,0
A01444,Integration,Cloud,1678002
A01445,Infrastructure,On-Premise,4110601
A01445,Database,Hybrid,1466710
A01445,Analytics & Data,No Footprint,0
A01445,AI & ML,Cloud,979968
A01445,Security,No Footprint,0
A01445,Applications,On-Premise,1031409
A01445,Integration,No Footprint,0
A01446,Infrastructure,On-Premise,2370368
A01446,Database,Cloud,1121275
A01446,Analytics & Data,Hybrid,360292
A01446,AI & ML,No Footprint,0
A01446,Security,No Footprint,0
A01446,Applications,Cloud,145952
A01446,Integration,Hybrid,65946
A01447,Infrastructure,Cloud,542419
