account_id,product_family,product_engagement_score
A01829,Infrastructure,27
A01829,Database,38
A01829,Analytics & Data,31
A01829,AI & ML,79
A01829,Security,46
A01829,Applications,79
A01829,Integration,28
A01830,Infrastructure,98
A01830,Database,95
A01830,Analytics & Data,31
A01830,AI & ML,46
A01830,Security,42
A01830,Applications,33
A01830,Integration,49
A01831,Infrastructure,30
A01831,Database,66
A01831,Analytics & Data,34
A01831,AI & ML,46
A01831,Security,33
A01831,Applications,38
A01831,Integration,49
A01832,Infrastructure,31
A01832,Database,66
A01832,Analytics & Data,19
A01832,AI & ML,44
A01832,Security,15
A01832,Applications,80
A01832,Integration,39
A01833,Infrastructure,58
A01833,Database,40
A01833,Analytics & Data,88
A01833,AI & ML,38
A01833,Security,94
A01833,Applications,45
A01833,Integration,20
A01834,Infrastructure,40
A01834,Database,39
A01834,Analytics & Data,43
A01834,AI & ML,37
A01834,Security,50
A01834,Applications,46
A01834,Integration,77
A01835,Infrastructure,25
A01835,Database,31
A01835,Analytics & Data,32
A01835,AI & ML,31
A01835,Security,42
A01835,Applications,53
A01835,Integration,27
A01836,Infrastructure,61
A01836,Database,39
A01836,Analytics & Data,30
A01836,AI & ML,42
A01836,Security,52
A01836,Applications,7
A01836,Integration,76
A01837,Infrastructure,31
A01837,Database,79
A01837,Analytics & Data,41
A01837,AI & ML,31
A01837,Security,37
A01837,Applications,25
A01837,Integration,43
A01838,Infrastructure,88
A01838,Database,43
A01838,Analytics & Data,53
A01838,AI & ML,87
A01838,Security,52
A01838,Applications,45
A01838,Integration,33
A01839,Infrastructure,55
A01839,Database,47
A01839,Analytics & Data,35
A01839,AI & ML,49
A01839,Security,49
A01839,Applications,34
A01839,Integration,48
A01840,Infrastructure,45
A01840,Database,62
A01840,Analytics & Data,42
A01840,AI & ML,35
A01840,Security,30
A01840,Applications,41
A01840,Integration,38
A01841,Infrastructure,37
A01841,Database,41
A01841,Analytics & Data,35
A01841,AI & ML,49
A01841,Security,46
A01841,Applications,59
A01841,Integration,59
A01842,Infrastructure,41
A01842,Database,26
A01842,Analytics & Data,33
A01842,AI & ML,61
A01842,Security,88
A01842,Applications,27
A01842,Integration,67
A01843,Infrastructure,36
A01843,Database,56
A01843,Analytics & Data,34
A01843,AI & ML,46
A01843,Security,39
A01843,Applications,65
A01843,Integration,38
A01844,Infrastructure,97
A01844,Database,66
A01844,Analytics & Data,23
A01844,AI & ML,45
A01844,Security,21
A01844,Applications,92
A01844,Integration,43
A01845,Infrastructure,69
A01845,Database,63
A01845,Analytics & Data,67
A01845,AI & ML,41
A01845,Security,40
A01845,Applications,83
A01845,Integration,34
A01846,Infrastructure,85
A01846,Database,30
A01846,Analytics & Data,93
A01846,AI & ML,61
A01846,Security,46
A01846,Applications,58
A01846,Integration,57
A01847,Infrastructure,39
A01847,Database,44
A01847,Analytics & Data,28
A01847,AI & ML,45
A01847,Security,52
A01847,Applications,87
A01847,Integration,97
A01848,Infrastructure,76
A01848,Database,43
A01848,Analytics & Data,39
A01848,AI & ML,86
A01848,Security,63
A01848,Applications,53
A01848,Integration,85
A01849,Infrastructure,59
A01849,Database,29
A01849,Analytics & Data,28
A01849,AI & ML,57
A01849,Security,28
A01849,Applications,84
A01849,Integration,36
A01850,Infrastructure,38
A01850,Database,41
A01850,Analytics & Data,44
A01850,AI & ML,34
A01850,Security,46
A01850,Applications,58
A01850,Integration,40
A01851,Infrastructure,51
A01851,Database,49
A01851,Analytics & Data,20
A01851,AI & ML,17
A01851,Security,61
A01851,Applications,62
A01851,Integration,36
A01852,Infrastructure,45
A01852,Database,41
A01852,Analytics & Data,38
A01852,AI & ML,89
A01852,Security,37
A01852,Applications,63
A01852,Integration,58
A01853,Infrastructure,45
A01853,Database,69
A01853,Analytics & Data,26
A01853,AI & ML,38
A01853,Security,28
A01853,Applications,34
A01853,Integration,70
A01854,Infrastructure,38
A01854,Database,76
A01854,Analytics & Data,36
A01854,AI & ML,42
A01854,Security,48
A01854,Applications,45
A01854,Integration,21
A01855,Infrastructure,75
A01855,Database,76
A01855,Analytics & Data,22
A01855,AI & ML,62
A01855,Security,55
A01855,Applications,31
A01855,Integration,68
A01856,Infrastructure,64
A01856,Database,51
A01856,Analytics & Data,41
A01856,AI & ML,30
A01856,Security,58
A01856,Applications,35
A01856,Integration,54
A01857,Infrastructure,43
A01857,Database,38
A01857,Analytics & Data,81
A01857,AI & ML,44
A01857,Security,60
A01857,Applications,41
A01857,Integration,80
A01858,Infrastructure,50
A01858,Database,37
A01858,Analytics & Data,78
A01858,AI & ML,74
A01858,Security,100
A01858,Applications,46
A01858,Integration,45
A01859,Infrastructure,41
A01859,Database,24
A01859,Analytics & Data,61
A01859,AI & ML,36
A01859,Security,81
A01859,Applications,40
A01859,Integration,51
A01860,Infrastructure,27
A01860,Database,37
A01860,Analytics & Data,29
A01860,AI & ML,35
A01860,Security,21
A01860,Applications,40
A01860,Integration,28
A01861,Infrastructure,40
A01861,Database,54
A01861,Analytics & Data,56
A01861,AI & ML,40
A01861,Security,40
A01861,Applications,58
A01861,Integration,49
A01862,Infrastructure,37
A01862,Database,55
A01862,Analytics & Data,43
A01862,AI & ML,53
A01862,Security,37
A01862,Applications,39
A01862,Integration,82
A01863,Infrastructure,34
A01863,Database,38
A01863,Analytics & Data,84
A01863,AI & ML,48
A01863,Security,83
A01863,Applications,55
A01863,Integration,46
A01864,Infrastructure,33
A01864,Database,28
A01864,Analytics & Data,95
A01864,AI & ML,75
A01864,Security,43
A01864,Applications,33
A01864,Integration,40
A01865,Infrastructure,71
A01865,Database,61
A01865,Analytics & Data,46
A01865,AI & ML,52
A01865,Security,43
A01865,Applications,41
A01865,Integration,66
A01866,Infrastructure,84
A01866,Database,78
A01866,Analytics & Data,39
A01866,AI & ML,30
A01866,Security,45
A01866,Applications,45
A01866,Integration,37
A01867,Infrastructure,55
A01867,Database,98
A01867,Analytics & Data,38
A01867,AI & ML,53
A01867,Security,30
A01867,Applications,43
A01867,Integration,58
A01868,Infrastructure,55
A01868,Database,49
A01868,Analytics & Data,50
A01868,AI & ML,29
A01868,Security,44
A01868,Applications,39
A01868,Integration,59
A01869,Infrastructure,53
A01869,Database,34
A01869,Analytics & Data,84
A01869,AI & ML,36
A01869,Security,39
A01869,Applications,56
A01869,Integration,73
A01870,Infrastructure,53
A01870,Database,49
A01870,Analytics & Data,100
A01870,AI & ML,44
A01870,Security,36
A01870,Applications,45
A01870,Integration,35
A01871,Infrastructure,100
A01871,Database,29
A01871,Analytics & Data,46
A01871,AI & ML,39
A01871,Security,79
A01871,Applications,77
A01871,Integration,81
A01872,Infrastructure,53
A01872,Database,50
A01872,Analytics & Data,72
A01872,AI & ML,58
A01872,Security,62
A01872,Applications,29
A01872,Integration,35
A01873,Infrastructure,77
A01873,Database,38
A01873,Analytics & Data,69
A01873,AI & ML,46
A01873,Security,64
A01873,Applications,23
A01873,Integration,48
A01874,Infrastructure,66
A01874,Database,40
A01874,Analytics & Data,55
A01874,AI & ML,85
A01874,Security,40
A01874,Applications,35
A01874,Integration,41
A01875,Infrastructure,64
A01875,Database,51
A01875,Analytics & Data,79
A01875,AI & ML,54
A01875,Security,25
A01875,Applications,31
A01875,Integration,41
A01876,Infrastructure,42
A01876,Database,43
A01876,Analytics & Data,42
A01876,AI & ML,47
A01876,Security,42
A01876,Applications,47
A01876,Integration,40
A01877,Infrastructure,30
A01877,Database,26
A01877,Analytics & Data,35
A01877,AI & ML,32
A01877,Security,40
A01877,Applications,87
A01877,Integration,50
A01878,Infrastructure,75
A01878,Database,36
A01878,Analytics & Data,27
A01878,AI & ML,39
A01878,Security,40
A01878,Applications,30
A01878,Integration,40
A01879,Infrastructure,66
A01879,Database,53
A01879,Analytics & Data,16
A01879,AI & ML,33
A01879,Security,31
A01879,Applications,66
A01879,Integration,24
A01880,Infrastructure,32
A01880,Database,87
A01880,Analytics & Data,33
A01880,AI & ML,45
A01880,Security,39
A01880,Applications,21
A01880,Integration,45
A01881,Infrastructure,41
A01881,Database,62
A01881,Analytics & Data,60
A01881,AI & ML,28
A01881,Security,37
A01881,Applications,23
A01881,Integration,50
A01882,Infrastructure,37
A01882,Database,30
A01882,Analytics & Data,23
A01882,AI & ML,50
A01882,Security,43
A01882,Applications,28
A01882,Integration,55
A01883,Infrastructure,63
A01883,Database,35
A01883,Analytics & Data,38
A01883,AI & ML,43
A01883,Security,89
A01883,Applications,50
A01883,Integration,77
A01884,Infrastructure,64
A01884,Database,33
A01884,Analytics & Data,43
A01884,AI & ML,80
A01884,Security,95
A01884,Applications,35
A01884,Integration,23
A01885,Infrastructure,83
A01885,Database,41
A01885,Analytics & Data,20
A01885,AI & ML,36
A01885,Security,29
A01885,Applications,37
A01885,Integration,55
A01886,Infrastructure,44
A01886,Database,26
A01886,Analytics & Data,31
A01886,AI & ML,56
A01886,Security,76
A01886,Applications,44
A01886,Integration,18
A01887,Infrastructure,26
A01887,Database,38
A01887,Analytics & Data,30
A01887,AI & ML,46
A01887,Security,79
A01887,Applications,90
A01887,Integration,83
A01888,Infrastructure,55
A01888,Database,35
A01888,Analytics & Data,50
A01888,AI & ML,50
A01888,Security,46
A01888,Applications,100
A01888,Integration,75
A01889,Infrastructure,51
A01889,Database,40
A01889,Analytics & Data,34
A01889,AI & ML,36
A01889,Security,57
A01889,Applications,38
A01889,Integration,41
A01890,Infrastructure,46
A01890,Database,35
A01890,Analytics & Data,60
A01890,AI & ML,36
A01890,Security,62
A01890,Applications,40
A01890,Integration,99
A01891,Infrastructure,71
A01891,Database,52
A01891,Analytics & Data,26
A01891,AI & ML,37
A01891,Security,44
A01891,Applications,44
A01891,Integration,73
A01892,Infrastructure,81
A01892,Database,58
A01892,Analytics & Data,39
A01892,AI & ML,48
A01892,Security,44
A01892,Applications,61
A01892,Integration,54
A01893,Infrastructure,42
A01893,Database,23
A01893,Analytics & Data,55
A01893,AI & ML,74
A01893,Security,30
A01893,Applications,46
A01893,Integration,94
A01894,Infrastructure,92
A01894,Database,49
A01894,Analytics & Data,94
A01894,AI & ML,48
A01894,Security,29
A01894,Applications,49
A01894,Integration,37
A01895,Infrastructure,45
A01895,Database,37
A01895,Analytics & Data,63
A01895,AI & ML,21
A01895,Security,97
A01895,Applications,61
A01895,Integration,97
A01896,Infrastructure,40
A01896,Database,39
A01896,Analytics & Data,52
A01896,AI & ML,46
A01896,Security,37
A01896,Applications,34
A01896,Integration,79
A01897,Infrastructure,56
A01897,Database,26
A01897,Analytics & Data,20
A01897,AI & ML,100
A01897,Security,37
A01897,Applications,27
A01897,Integration,39
A01898,Infrastructure,26
A01898,Database,52
A01898,Analytics & Data,39
A01898,AI & ML,40
A01898,Security,56
A01898,Applications,68
A01898,Integration,27
A01899,Infrastructure,54
A01899,Database,33
A01899,Analytics & Data,47
A01899,AI & ML,29
A01899,Security,37
A01899,Applications,100
A01899,Integration,62
A01900,Infrastructure,25
A01900,Database,83
A01900,Analytics & Data,42
A01900,AI & ML,49
A01900,Security,46
A01900,Applications,64
A01900,Integration,40
A01901,Infrastructure,24
A01901,Database,53
A01901,Analytics & Data,93
A01901,AI & ML,77
A01901,Security,54
A01901,Applications,30
A01901,Integration,36
A01902,Infrastructure,54
A01902,Database,30
A01902,Analytics & Data,40
A01902,AI & ML,81
A01902,Security,82
A01902,Applications,72
A01902,Integration,42
A01903,Infrastructure,56
A01903,Database,70
A01903,Analytics & Data,80
A01903,AI & ML,38
A01903,Security,23
A01903,Applications,40
A01903,Integration,48
A01904,Infrastructure,41
A01904,Database,49
A01904,Analytics & Data,46
A01904,AI & ML,41
A01904,Security,54
A01904,Applications,75
A01904,Integration,63
A01905,Infrastructure,53
A01905,Database,65
A01905,Analytics & Data,45
A01905,AI & ML,47
A01905,Security,77
A01905,Applications,70
A01905,Integration,37
A01906,Infrastructure,63
A01906,Database,36
A01906,Analytics & Data,30
A01906,AI & ML,44
A01906,Security,50
A01906,Applications,52
A01906,Integration,39
A01907,Infrastructure,54
A01907,Database,69
A01907,Analytics & Data,37
A01907,AI & ML,23
A01907,Security,44
A01907,Applications,43
A01907,Integration,99
A01908,Infrastructure,44
A01908,Database,67
A01908,Analytics & Data,43
A01908,AI & ML,46
A01908,Security,49
A01908,Applications,76
A01908,Integration,55
A01909,Infrastructure,20
A01909,Database,25
A01909,Analytics & Data,40
A01909,AI & ML,73
A01909,Security,27
A01909,Applications,96
A01909,Integration,34
A01910,Infrastructure,75
A01910,Database,88
A01910,Analytics & Data,36
A01910,AI & ML,17
A01910,Security,28
A01910,Applications,39
A01910,Integration,33
A01911,Infrastructure,41
A01911,Database,50
A01911,Analytics & Data,81
A01911,AI & ML,95
A01911,Security,39
A01911,Applications,46
A01911,Integration,62
A01912,Infrastructure,46
A01912,Database,38
A01912,Analytics & Data,43
A01912,AI & ML,76
A01912,Security,49
A01912,Applications,81
A01912,Integration,88
A01913,Infrastructure,30
A01913,Database,46
A01913,Analytics & Data,40
A01913,AI & ML,75
A01913,Security,43
A01913,Applications,79
A01913,Integration,50
A01914,Infrastructure,56
A01914,Database,32
A01914,Analytics & Data,38
A01914,AI & ML,58
A01914,Security,45
A01914,Applications,49
A01914,Integration,71
A01915,Infrastructure,44
A01915,Database,66
A01915,Analytics & Data,52
A01915,AI & ML,21
A01915,Security,91
A01915,Applications,76
A01915,Integration,40
A01916,Infrastructure,22
A01916,Database,38
A01916,Analytics & Data,45
A01916,AI & ML,38
A01916,Security,37
A01916,Applications,44
A01916,Integration,22
A01917,Infrastructure,25
A01917,Database,24
A01917,Analytics & Data,33
A01917,AI & ML,43
A01917,Security,48
A01917,Applications,30
A01917,Integration,69
A01918,Infrastructure,39
A01918,Database,30
A01918,Analytics & Data,58
A01918,AI & ML,73
A01918,Security,42
A01918,Applications,84
A01918,Integration,43
A01919,Infrastructure,68
A01919,Database,46
A01919,Analytics & Data,45
A01919,AI & ML,65
A01919,Security,31
A01919,Applications,92
A01919,Integration,41
A01920,Infrastructure,52
A01920,Database,50
A01920,Analytics & Data,38
A01920,AI & ML,36
A01920,Security,57
A01920,Applications,50
A01920,Integration,43
A01921,Infrastructure,45
A01921,Database,35
A01921,Analytics & Data,54
A01921,AI & ML,41
A01921,Security,55
A01921,Applications,45
A01921,Integration,66
A01922,Infrastructure,55
A01922,Database,85
A01922,Analytics & Data,23
A01922,AI & ML,55
A01922,Security,89
A01922,Applications,60
A01922,Integration,35
A01923,Infrastructure,51
A01923,Database,30
A01923,Analytics & Data,30
A01923,AI & ML,42
A01923,Security,38
A01923,Applications,47
A01923,Integration,45
A01924,Infrastructure,43
A01924,Database,66
A01924,Analytics & Data,38
A01924,AI & ML,26
A01924,Security,20
A01924,Applications,39
A01924,Integration,44
A01925,Infrastructure,36
A01925,Database,39
A01925,Analytics & Data,36
A01925,AI & ML,24
A01925,Security,32
A01925,Applications,69
A01925,Integration,63
A01926,Infrastructure,42
A01926,Database,64
A01926,Analytics & Data,27
A01926,AI & ML,39
A01926,Security,95
A01926,Applications,26
A01926,Integration,32
A01927,Infrastructure,44
A01927,Database,41
A01927,Analytics & Data,35
A01927,AI & ML,35
A01927,Security,63
A01927,Applications,57
A01927,Integration,34
A01928,Infrastructure,38
A01928,Database,51
A01928,Analytics & Data,70
A01928,AI & ML,60
A01928,Security,78
A01928,Applications,95
A01928,Integration,59
A01929,Infrastructure,57
A01929,Database,55
A01929,Analytics & Data,48
A01929,AI & ML,15
A01929,Security,35
A01929,Applications,48
A01929,Integration,30
A01930,Infrastructure,61
A01930,Database,87
A01930,Analytics & Data,24
A01930,AI & ML,37
A01930,Security,43
A01930,Applications,77
A01930,Integration,69
A01931,Infrastructure,63
A01931,Database,92
A01931,Analytics & Data,29
A01931,AI & ML,46
A01931,Security,33
A01931,Applications,41
A01931,Integration,29
A01932,Infrastructure,76
A01932,Database,32
A01932,Analytics & Data,89
A01932,AI & ML,32
A01932,Security,50
A01932,Applications,58
A01932,Integration,52
A01933,Infrastructure,63
A01933,Database,58
A01933,Analytics & Data,62
A01933,AI & ML,58
A01933,Security,47
A01933,Applications,26
A01933,Integration,33
A01934,Infrastructure,61
A01934,Database,38
A01934,Analytics & Data,35
A01934,AI & ML,29
A01934,Security,42
A01934,Applications,80
A01934,Integration,46
A01935,Infrastructure,37
A01935,Database,55
A01935,Analytics & Data,45
A01935,AI & ML,41
A01935,Security,35
A01935,Applications,40
A01935,Integration,57
A01936,Infrastructure,45
A01936,Database,30
A01936,Analytics & Data,48
A01936,AI & ML,94
A01936,Security,66
A01936,Applications,44
A01936,Integration,99
A01937,Infrastructure,61
A01937,Database,39
A01937,Analytics & Data,41
A01937,AI & ML,24
A01937,Security,83
A01937,Applications,18
A01937,Integration,38
A01938,Infrastructure,49
A01938,Database,50
A01938,Analytics & Data,47
A01938,AI & ML,47
A01938,Security,86
A01938,Applications,38
A01938,Integration,92
A01939,Infrastructure,87
A01939,Database,54
A01939,Analytics & Data,41
A01939,AI & ML,52
A01939,Security,65
A01939,Applications,32
A01939,Integration,32
A01940,Infrastructure,45
A01940,Database,52
A01940,Analytics & Data,24
A01940,AI & ML,78
A01940,Security,87
A01940,Applications,77
A01940,Integration,34
A01941,Infrastructure,49
A01941,Database,59
A01941,Analytics & Data,30
