rank,account_id,account_name,region,industry,product_family,deployment,type,score,band,pipeline,open_count,Customer fit,Customer intent,Product engagement,Product whitespace,Modernization,Competitive intensity,Product pipeline
9792,A02261,Synthetic Account 2261,APAC,Healthcare,Applications,No Footprint,Whitespace,51.2,Emerging,2546865.0,1,83.5,39.915947,72,100,0,41,16.43146
9793,A01919,Synthetic Account 1919,North America,Manufacturing,Integration,Cloud,Expansion,51.2,Emerging,2298464.0,1,89.5,69.125533,66,0,20,51,14.828866
9794,A01298,Synthetic Account 1298,Latin America,Technology,Database,On-Premise,Expansion,51.2,Emerging,2266519.0,1,62.0,90.909334,48,0,55,37,14.622768
9795,A01382,Synthetic Account 1382,Latin America,Telecommunications,AI & ML,Cloud,Expansion,51.2,Emerging,2172921.0,1,77.5,79.242067,65,0,20,57,14.018908
9796,A00315,Synthetic Account 315,APAC,Financial Services,Applications,No Footprint,Whitespace,51.2,Emerging,1845370.0,1,89.5,42.108363,59,100,0,48,11.905666
9797,A00444,Synthetic Account 444,Latin America,Financial Services,Security,Hybrid,Modernization,51.2,Emerging,1671931.0,1,61.5,86.277116,72,0,65,0,10.7867
9798,A00441,Synthetic Account 441,EMEA,Manufacturing,Analytics & Data,Hybrid,Modernization,51.2,Emerging,1423271.0,1,83.5,75.775508,58,0,65,0,9.182434
9799,A02600,Synthetic Account 2600,North America,Telecommunications,Integration,Hybrid,Modernization,51.2,Emerging,1074832.0,1,69.5,90.785641,58,0,65,0,6.934431
9800,A00055,Synthetic Account 55,APAC,Technology,Database,Hybrid,Modernization,51.2,Emerging,0,0,70.0,53.732106,72,0,65,59,0.0
9801,A00098,Synthetic Account 98,Latin America,Financial Services,Infrastructure,On-Premise,Modernization,51.2,Emerging,0,0,83.5,54.032238,73,0,85,0,0.0
9802,A00293,Synthetic Account 293,APAC,Manufacturing,Integration,Hybrid,Modernization,51.2,Emerging,0,0,89.5,71.878572,61,0,65,0,0.0
9803,A00313,Synthetic Account 313,North America,Automotive,AI & ML,Cloud,Competitive,51.2,Emerging,0,0,48.0,89.369926,89,0,20,74,0.0
9804,A00355,Synthetic Account 355,Latin America,Automotive,Security,No Footprint,Whitespace,51.2,Emerging,0,0,80.5,40.811568,69,100,0,66,0.0
9805,A00369,Synthetic Account 369,Latin America,Financial Services,Security,On-Premise,Expansion,51.2,Emerging,0,0,100.0,60.035757,49,0,55,36,0.0
9806,A00380,Synthetic Account 380,Latin America,Automotive,Infrastructure,On-Premise,Expansion,51.2,Emerging,0,0,70.0,84.130003,56,0,55,37,0.0
9807,A00424,Synthetic Account 424,APAC,Telecommunications,Database,On-Premise,Modernization,51.2,Emerging,0,0,61.5,50.984731,69,0,85,56,0.0
9808,A00561,Synthetic Account 561,APAC,Consumer Goods,Applications,On-Premise,Expansion,51.2,Emerging,0,0,86.5,55.504581,59,0,55,57,0.0
9809,A00917,Synthetic Account 917,Latin America,Technology,Analytics & Data,Hybrid,Modernization,51.2,Emerging,0,0,56.0,86.548933,53,0,65,50,0.0
9810,A00921,Synthetic Account 921,EMEA,Automotive,Analytics & Data,Hybrid,Modernization,51.2,Emerging,0,0,62.0,50.248559,78,0,65,73,0.0
9811,A01060,Synthetic Account 1060,Latin America,Energy,Infrastructure,No Footprint,Whitespace,51.2,Emerging,0,0,89.5,71.487835,60,100,0,0,0.0
9812,A01609,Synthetic Account 1609,APAC,Automotive,Database,No Footprint,Whitespace,51.2,Emerging,0,0,48.0,90.406229,66,100,0,36,0.0
9813,A01691,Synthetic Account 1691,EMEA,Telecommunications,Database,No Footprint,Whitespace,51.2,Emerging,0,0,83.5,86.452665,48,100,0,0,0.0
9814,A01696,Synthetic Account 1696,North America,Public Sector,Security,Hybrid,Modernization,51.2,Emerging,0,0,80.5,48.271332,68,0,65,55,0.0
9815,A01915,Synthetic Account 1915,EMEA,Automotive,Infrastructure,No Footprint,Whitespace,51.2,Emerging,0,0,80.5,54.978825,50,100,0,66,0.0
9816,A02096,Synthetic Account 2096,EMEA,Public Sector,Security,No Footprint,Whitespace,51.2,Emerging,0,0,62.0,75.752857,91,100,0,0,0.0
9817,A02223,Synthetic Account 2223,Latin America,Retail,AI & ML,Cloud,Competitive,51.2,Emerging,0,0,62.0,72.660047,83,0,20,88,0.0
9818,A02232,Synthetic Account 2232,North America,Telecommunications,Applications,No Footprint,Whitespace,51.2,Emerging,0,0,89.5,17.594175,84,100,0,72,0.0
9819,A02392,Synthetic Account 2392,North America,Retail,Analytics & Data,Hybrid,Modernization,51.2,Emerging,0,0,76.0,72.716675,51,0,65,41,0.0
9820,A02401,Synthetic Account 2401,APAC,Manufacturing,Analytics & Data,Cloud,Expansion,51.2,Emerging,0,0,100.0,99.898069,55,0,20,0,0.0
9821,A02462,Synthetic Account 2462,North America,Consumer Goods,Integration,No Footprint,Whitespace,51.2,Emerging,0,0,56.0,52.372131,83,100,0,71,0.0
9822,A02812,Synthetic Account 2812,Latin America,Financial Services,Applications,Hybrid,Modernization,51.2,Emerging,0,0,89.5,38.49457,68,0,65,57,0.0
9823,A02888,Synthetic Account 2888,North America,Healthcare,Database,No Footprint,Whitespace,51.2,Emerging,0,0,94.0,47.342623,57,100,0,44,0.0
9824,A02923,Synthetic Account 2923,APAC,Financial Services,Integration,Hybrid,Modernization,51.2,Emerging,0,0,89.5,35.464051,67,0,65,64,0.0
9825,A02981,Synthetic Account 2981,APAC,Financial Services,Security,No Footprint,Whitespace,51.2,Emerging,0,0,61.5,73.792618,62,100,0,48,0.0
9826,A02575,Synthetic Account 2575,APAC,Healthcare,AI & ML,Cloud,Competitive,51.1,Emerging,10056133.0,1,61.5,35.87744,88,0,20,89,64.878566
9827,A00795,Synthetic Account 795,North America,Technology,Analytics & Data,Cloud,Competitive,51.1,Emerging,9960058.0,1,76.0,40.267934,77,0,20,69,64.258725
9828,A02572,Synthetic Account 2572,EMEA,Energy,Integration,Cloud,Expansion,51.1,Emerging,8737302.0,1,89.5,52.553342,94,0,20,0,56.369941
9829,A02326,Synthetic Account 2326,EMEA,Technology,Database,Cloud,Competitive,51.1,Emerging,8045442.0,1,48.0,69.051916,81,0,20,73,51.906308
9830,A00392,Synthetic Account 392,APAC,Automotive,Analytics & Data,Cloud,Competitive,51.1,Emerging,7748927.0,1,76.0,35.786834,86,0,20,78,49.9933
9831,A01473,Synthetic Account 1473,Latin America,Telecommunications,Infrastructure,Hybrid,Modernization,51.1,Emerging,7139541.0,1,89.5,34.212559,80,0,65,0,46.06176
9832,A00350,Synthetic Account 350,North America,Healthcare,Applications,Cloud,Competitive,51.1,Emerging,6806563.0,1,69.5,40.432157,89,0,20,84,43.913505
9833,A01636,Synthetic Account 1636,EMEA,Automotive,Integration,Cloud,Expansion,51.1,Emerging,6790952.0,1,76.0,73.367904,92,0,20,0,43.812789
9834,A02249,Synthetic Account 2249,North America,Public Sector,Applications,No Footprint,Whitespace,51.1,Emerging,5844105.0,1,76.0,48.520498,83,100,0,0,37.704071
9835,A01711,Synthetic Account 1711,North America,Manufacturing,Analytics & Data,Cloud,Competitive,51.1,Emerging,5650771.0,1,61.5,46.62255,91,0,20,92,36.456749
9836,A01046,Synthetic Account 1046,North America,Energy,Integration,Cloud,Expansion,51.1,Emerging,4333636.0,1,89.5,70.059905,89,0,20,0,27.959066
9837,A02156,Synthetic Account 2156,North America,Automotive,Integration,No Footprint,Whitespace,51.1,Emerging,3815689.0,1,76.0,6.361169,92,100,0,84,24.617458
9838,A02471,Synthetic Account 2471,North America,Financial Services,Integration,Cloud,Competitive,51.1,Emerging,3585214.0,1,89.5,35.435737,89,0,20,74,23.130516
9839,A00682,Synthetic Account 682,North America,Energy,Infrastructure,Hybrid,Modernization,51.1,Emerging,3446362.0,1,89.5,47.784326,78,0,65,0,22.234693
9840,A00492,Synthetic Account 492,APAC,Retail,Integration,Hybrid,Modernization,51.1,Emerging,3168884.0,1,70.0,72.025806,73,0,65,0,20.444504
9841,A02806,Synthetic Account 2806,APAC,Manufacturing,Applications,On-Premise,Expansion,51.1,Emerging,2591239.0,1,61.5,83.614683,51,0,55,45,16.717745
9842,A01828,Synthetic Account 1828,Latin America,Consumer Goods,Security,On-Premise,Modernization,51.1,Emerging,2575551.0,1,56.0,51.245222,60,0,85,62,16.616532
9843,A00396,Synthetic Account 396,EMEA,Technology,Infrastructure,Hybrid,Modernization,51.1,Emerging,2449540.0,1,62.0,98.527657,51,0,65,0,15.803554
9844,A02045,Synthetic Account 2045,EMEA,Manufacturing,Applications,On-Premise,Modernization,51.1,Emerging,2266148.0,1,75.5,34.020022,72,0,85,42,14.620375
9845,A02722,Synthetic Account 2722,North America,Energy,Security,Hybrid,Modernization,51.1,Emerging,2203854.0,1,89.5,50.084336,51,0,65,44,14.218476
9846,A00243,Synthetic Account 243,APAC,Technology,Applications,No Footprint,Whitespace,51.1,Emerging,2110532.0,1,86.5,41.179654,71,100,0,36,13.616396
9847,A00892,Synthetic Account 892,Latin America,Energy,Database,On-Premise,Modernization,51.1,Emerging,2084432.0,1,89.5,13.742542,73,0,85,54,13.448008
9848,A01657,Synthetic Account 1657,Latin America,Retail,Security,Hybrid,Modernization,51.1,Emerging,1773656.0,1,70.0,54.111518,67,0,65,53,11.442993
9849,A00620,Synthetic Account 620,Latin America,Manufacturing,Infrastructure,On-Premise,Modernization,51.1,Emerging,1536846.0,1,89.5,50.763879,62,0,85,0,9.91518
9850,A01871,Synthetic Account 1871,Latin America,Retail,Database,On-Premise,Expansion,51.1,Emerging,1504840.0,1,76.0,69.357711,48,0,55,56,9.708688
9851,A00359,Synthetic Account 359,APAC,Financial Services,Database,No Footprint,Whitespace,51.1,Emerging,1085377.0,1,89.5,50.11265,54,100,0,44,7.002463
9852,A02718,Synthetic Account 2718,APAC,Public Sector,Database,No Footprint,Whitespace,51.1,Emerging,900594.0,1,76.0,82.482111,59,100,0,0,5.81031
9853,A02763,Synthetic Account 2763,EMEA,Retail,Applications,On-Premise,Competitive,51.1,Emerging,739078.0,1,70.0,69.703145,52,0,55,66,4.768266
9854,A00183,Synthetic Account 183,APAC,Automotive,Integration,Hybrid,Modernization,51.1,Emerging,0,0,80.5,86.950996,35,0,65,26,0.0
9855,A00206,Synthetic Account 206,EMEA,Public Sector,Applications,On-Premise,Modernization,51.1,Emerging,0,0,48.0,39.581838,84,0,85,82,0.0
9856,A00428,Synthetic Account 428,Latin America,Manufacturing,Database,No Footprint,Whitespace,51.1,Emerging,0,0,61.5,90.898898,71,100,0,0,0.0
9857,A00439,Synthetic Account 439,EMEA,Energy,Security,No Footprint,Whitespace,51.1,Emerging,0,0,83.5,73.209344,65,100,0,0,0.0
9858,A00553,Synthetic Account 553,Latin America,Energy,Analytics & Data,Hybrid,Modernization,51.1,Emerging,0,0,69.5,83.484437,72,0,65,0,0.0
9859,A00593,Synthetic Account 593,Latin America,Technology,AI & ML,Cloud,Competitive,51.1,Emerging,0,0,48.0,85.976985,84,0,20,87,0.0
9860,A00816,Synthetic Account 816,APAC,Healthcare,Applications,Hybrid,Modernization,51.1,Emerging,0,0,100.0,51.478289,49,0,65,37,0.0
9861,A00907,Synthetic Account 907,North America,Energy,Database,No Footprint,Whitespace,51.1,Emerging,0,0,83.5,43.558944,64,100,0,61,0.0
9862,A00937,Synthetic Account 937,EMEA,Healthcare,AI & ML,No Footprint,Whitespace,51.1,Emerging,0,0,69.5,53.885004,67,100,0,64,0.0
9863,A01010,Synthetic Account 1010,Latin America,Financial Services,Integration,No Footprint,Whitespace,51.1,Emerging,0,0,83.5,80.006553,56,100,0,0,0.0
9864,A01262,Synthetic Account 1262,North America,Telecommunications,Infrastructure,On-Premise,Modernization,51.1,Emerging,0,0,69.5,50.656285,64,0,85,47,0.0
9865,A01397,Synthetic Account 1397,APAC,Technology,Integration,No Footprint,Whitespace,51.1,Emerging,0,0,76.0,80.855981,65,100,0,0,0.0
9866,A01425,Synthetic Account 1425,APAC,Public Sector,Infrastructure,On-Premise,Expansion,51.1,Emerging,0,0,62.0,98.510668,47,0,55,37,0.0
9867,A01453,Synthetic Account 1453,APAC,Public Sector,AI & ML,No Footprint,Whitespace,51.1,Emerging,0,0,48.0,54.418202,84,100,0,80,0.0
9868,A01858,Synthetic Account 1858,EMEA,Healthcare,Database,Cloud,Expansion,51.1,Emerging,0,0,89.5,91.220791,80,0,20,0,0.0
9869,A01876,Synthetic Account 1876,EMEA,Automotive,Database,No Footprint,Whitespace,51.1,Emerging,0,0,76.0,72.739327,48,100,0,42,0.0
9870,A01958,Synthetic Account 1958,North America,Manufacturing,Security,Cloud,Expansion,51.1,Emerging,0,0,89.5,72.620407,73,0,20,47,0.0
9871,A02230,Synthetic Account 2230,APAC,Financial Services,Infrastructure,Hybrid,Modernization,51.1,Emerging,0,0,75.5,55.493255,66,0,65,53,0.0
9872,A02336,Synthetic Account 2336,Latin America,Automotive,Database,Cloud,Expansion,51.1,Emerging,0,0,80.5,90.870583,92,0,20,0,0.0
9873,A02358,Synthetic Account 2358,APAC,Healthcare,Applications,Hybrid,Modernization,51.1,Emerging,0,0,61.5,76.851451,67,0,65,36,0.0
9874,A02860,Synthetic Account 2860,North America,Technology,Security,On-Premise,Modernization,51.1,Emerging,0,0,48.0,79.491233,86,0,85,0,0.0
9875,A02862,Synthetic Account 2862,APAC,Automotive,Applications,Hybrid,Modernization,51.1,Emerging,0,0,48.0,90.638406,66,0,65,37,0.0
9876,A02973,Synthetic Account 2973,EMEA,Consumer Goods,Analytics & Data,Cloud,Competitive,51.1,Emerging,0,0,76.0,54.428638,87,0,20,90,0.0
9877,A01577,Synthetic Account 1577,EMEA,Consumer Goods,Security,On-Premise,Modernization,51.0,Emerging,11025729.0,1,48.0,7.878815,82,0,85,77,71.134052
9878,A01411,Synthetic Account 1411,North America,Consumer Goods,Integration,No Footprint,Whitespace,51.0,Emerging,10076368.0,1,76.0,36.47293,80,100,0,0,65.009115
9879,A00782,Synthetic Account 782,Latin America,Manufacturing,Analytics & Data,Cloud,Competitive,51.0,Emerging,9664192.0,1,61.5,44.765133,91,0,20,69,62.349903
9880,A00569,Synthetic Account 569,Latin America,Technology,Database,No Footprint,Whitespace,51.0,Emerging,9645824.0,1,70.0,40.290585,85,100,0,0,62.2314
9881,A01257,Synthetic Account 1257,North America,Automotive,AI & ML,No Footprint,Whitespace,51.0,Emerging,8163851.0,1,64.0,46.214825,91,100,0,0,52.670241
9882,A02286,Synthetic Account 2286,North America,Consumer Goods,Database,On-Premise,Modernization,51.0,Emerging,6448040.0,1,76.0,36.092628,78,0,85,0,41.600443
9883,A02834,Synthetic Account 2834,North America,Retail,Database,Cloud,Competitive,51.0,Emerging,6388445.0,1,48.0,76.534331,81,0,20,68,41.215958
9884,A02732,Synthetic Account 2732,Latin America,Retail,Infrastructure,Cloud,Expansion,51.0,Emerging,6128580.0,1,70.0,79.56485,94,0,20,0,39.539402
9885,A01837,Synthetic Account 1837,North America,Retail,Analytics & Data,Hybrid,Modernization,51.0,Emerging,5118561.0,1,48.0,83.880837,77,0,65,0,33.023121
9886,A02699,Synthetic Account 2699,North America,Automotive,Analytics & Data,Cloud,Competitive,51.0,Emerging,5096114.0,1,70.0,57.362888,80,0,20,72,32.878301
9887,A01441,Synthetic Account 1441,EMEA,Energy,Security,No Footprint,Whitespace,51.0,Emerging,4645892.0,1,83.5,36.681565,93,100,0,0,29.97363
9888,A02260,Synthetic Account 2260,Latin America,Retail,AI & ML,Cloud,Competitive,51.0,Emerging,3952977.0,1,76.0,36.902417,91,0,20,92,25.503191
9889,A02908,Synthetic Account 2908,North America,Financial Services,Analytics & Data,Cloud,Competitive,51.0,Emerging,3471972.0,1,61.5,55.000587,89,0,20,91,22.399919
9890,A02798,Synthetic Account 2798,APAC,Energy,Database,No Footprint,Whitespace,51.0,Emerging,3205354.0,1,61.5,90.977288,56,100,0,0,20.679795
9891,A02590,Synthetic Account 2590,North America,Public Sector,AI & ML,No Footprint,Whitespace,51.0,Emerging,2730391.0,1,70.0,42.245161,71,100,0,61,17.615504
9892,A00180,Synthetic Account 180,Latin America,Consumer Goods,Integration,Hybrid,Modernization,51.0,Emerging,2134023.0,1,56.0,84.175306,54,0,65,37,13.767952
9893,A02769,Synthetic Account 2769,EMEA,Technology,Database,Hybrid,Modernization,51.0,Emerging,1753857.0,1,48.0,98.49368,72,0,65,0,11.315257
9894,A02167,Synthetic Account 2167,North America,Energy,Security,On-Premise,Expansion,51.0,Emerging,1520715.0,1,75.5,90.700698,57,0,55,0,9.811108
9895,A00023,Synthetic Account 23,APAC,Technology,Infrastructure,Cloud,Competitive,51.0,Emerging,0,0,48.0,80.11981,92,0,20,86,0.0
9896,A00128,Synthetic Account 128,APAC,Telecommunications,Database,Cloud,Competitive,51.0,Emerging,0,0,89.5,52.298513,76,0,20,82,0.0
9897,A00401,Synthetic Account 401,EMEA,Automotive,AI & ML,Cloud,Expansion,51.0,Emerging,0,0,76.0,87.319082,69,0,20,50,0.0
9898,A00505,Synthetic Account 505,EMEA,Telecommunications,Integration,Hybrid,Modernization,51.0,Emerging,0,0,61.5,76.556983,66,0,65,37,0.0
9899,A00653,Synthetic Account 653,EMEA,Automotive,Integration,Cloud,Competitive,51.0,Emerging,0,0,70.0,90.542138,65,0,20,61,0.0
9900,A00758,Synthetic Account 758,APAC,Manufacturing,Integration,Hybrid,Modernization,51.0,Emerging,0,0,75.5,86.707493,59,0,65,0,0.0
9901,A00968,Synthetic Account 968,APAC,Consumer Goods,Security,No Footprint,Whitespace,51.0,Emerging,0,0,48.0,91.152836,88,100,0,0,0.0
9902,A01145,Synthetic Account 1145,EMEA,Energy,Infrastructure,No Footprint,Whitespace,51.0,Emerging,0,0,69.5,56.105734,70,100,0,54,0.0
9903,A01274,Synthetic Account 1274,APAC,Manufacturing,Security,No Footprint,Whitespace,51.0,Emerging,0,0,83.5,38.585175,73,100,0,56,0.0
9904,A01600,Synthetic Account 1600,North America,Healthcare,Applications,On-Premise,Modernization,51.0,Emerging,0,0,61.5,72.699687,76,0,85,0,0.0
9905,A01740,Synthetic Account 1740,North America,Technology,Database,Hybrid,Modernization,51.0,Emerging,0,0,70.0,35.464051,86,0,65,73,0.0
9906,A01750,Synthetic Account 1750,APAC,Technology,Analytics & Data,No Footprint,Whitespace,51.0,Emerging,0,0,76.0,87.120882,56,100,0,0,0.0
9907,A01785,Synthetic Account 1785,North America,Retail,Database,Hybrid,Modernization,51.0,Emerging,0,0,80.5,79.972576,61,0,65,0,0.0
9908,A01810,Synthetic Account 1810,EMEA,Retail,Analytics & Data,Cloud,Expansion,51.0,Emerging,0,0,70.0,86.996299,72,0,20,58,0.0
9909,A01868,Synthetic Account 1868,EMEA,Telecommunications,Security,On-Premise,Modernization,51.0,Emerging,0,0,89.5,20.83422,68,0,85,60,0.0
9910,A01926,Synthetic Account 1926,Latin America,Technology,AI & ML,No Footprint,Whitespace,51.0,Emerging,0,0,48.0,44.87839,93,100,0,85,0.0
9911,A02592,Synthetic Account 2592,North America,Public Sector,AI & ML,No Footprint,Whitespace,51.0,Emerging,0,0,62.0,56.604065,72,100,0,65,0.0
9912,A02930,Synthetic Account 2930,North America,Retail,Applications,No Footprint,Whitespace,51.0,Emerging,0,0,76.0,87.149196,56,100,0,0,0.0
9913,A02998,Synthetic Account 2998,Latin America,Energy,Analytics & Data,Cloud,Competitive,51.0,Emerging,0,0,75.5,58.710648,87,0,20,81,0.0
9914,A01985,Synthetic Account 1985,Latin America,Public Sector,Infrastructure,On-Premise,Modernization,50.9,Emerging,11124109.0,1,48.0,48.60544,78,0,85,0,71.768765
9915,A02770,Synthetic Account 2770,Latin America,Public Sector,Analytics & Data,Cloud,Competitive,50.9,Emerging,9231779.0,1,48.0,56.903307,83,0,20,85,59.56013
9916,A01995,Synthetic Account 1995,APAC,Retail,Security,On-Premise,Modernization,50.9,Emerging,7401189.0,1,48.0,9.629528,90,0,85,83,47.749819
9917,A02128,Synthetic Account 2128,APAC,Healthcare,Analytics & Data,Cloud,Competitive,50.9,Emerging,4701561.0,1,69.5,52.400445,81,0,20,83,30.332787
9918,A02570,Synthetic Account 2570,Latin America,Public Sector,Infrastructure,Hybrid,Modernization,50.9,Emerging,4627431.0,1,86.5,36.681565,90,0,65,0,29.854526
9919,A02434,Synthetic Account 2434,EMEA,Manufacturing,Analytics & Data,No Footprint,Whitespace,50.9,Emerging,4018775.0,1,89.5,43.502316,78,100,0,0,25.927696
9920,A00069,Synthetic Account 69,EMEA,Automotive,Infrastructure,Cloud,Competitive,50.9,Emerging,3826511.0,1,48.0,76.409748,77,0,20,90,24.687278
9921,A00534,Synthetic Account 534,Latin America,Technology,Infrastructure,No Footprint,Whitespace,50.9,Emerging,3805291.0,1,76.0,11.997492,86,100,0,79,24.550374
9922,A01079,Synthetic Account 1079,APAC,Financial Services,Integration,Hybrid,Modernization,50.9,Emerging,3437114.0,1,89.5,4.36129,77,0,65,86,22.175028
9923,A01709,Synthetic Account 1709,APAC,Automotive,AI & ML,Cloud,Expansion,50.9,Emerging,2503613.0,1,86.5,86.877379,50,0,20,41,16.152414
9924,A01682,Synthetic Account 1682,EMEA,Automotive,Analytics & Data,Hybrid,Modernization,50.9,Emerging,2236449.0,1,70.0,51.788856,68,0,65,51,14.428767
9925,A02605,Synthetic Account 2605,Latin America,Telecommunications,AI & ML,No Footprint,Whitespace,50.9,Emerging,2183360.0,1,69.5,73.294287,73,100,0,0,14.086256
9926,A00981,Synthetic Account 981,Latin America,Manufacturing,Applications,No Footprint,Whitespace,50.9,Emerging,2108984.0,1,75.5,42.346203,71,100,0,53,13.606409
9927,A02293,Synthetic Account 2293,EMEA,Consumer Goods,Integration,No Footprint,Whitespace,50.9,Emerging,2039573.0,1,62.0,69.182162,52,100,0,55,13.158594
