account_id,product_family,competitor,intensity
A01877,Infrastructure,Competitor D,91
A01877,Analytics & Data,Competitor C,99
A01877,AI & ML,Competitor D,79
A01877,Security,Competitor C,87
A01877,Applications,Competitor C,99
A01877,Integration,Competitor D,89
A01878,Database,Competitor D,93
A01878,Analytics & Data,Competitor C,98
A01878,Security,Competitor C,77
A01878,Applications,Competitor B,97
A01878,Integration,Competitor C,92
A01879,Infrastructure,Competitor B,86
A01879,Database,Competitor B,73
A01879,Analytics & Data,Competitor D,99
A01879,Applications,Competitor D,54
A01879,Integration,Competitor C,83
A01880,Infrastructure,Competitor A,43
A01880,Analytics & Data,Competitor B,37
A01880,AI & ML,Competitor B,93
A01880,Applications,Competitor B,75
A01880,Integration,Competitor C,98
A01881,Infrastructure,Competitor C,39
A01881,Applications,Competitor C,81
A01883,Infrastructure,Competitor A,97
A01883,Database,Competitor C,98
A01883,Analytics & Data,Competitor A,88
A01883,AI & ML,Competitor D,97
A01883,Security,Competitor B,98
A01883,Applications,Competitor C,98
A01884,Analytics & Data,Competitor C,15
A01885,Infrastructure,Competitor C,65
A01886,Infrastructure,Competitor A,40
A01886,Analytics & Data,Competitor B,14
A01887,Infrastructure,Competitor D,69
A01887,Database,Competitor B,55
A01887,Analytics & Data,Competitor C,76
A01887,AI & ML,Competitor A,98
A01887,Security,Competitor A,69
A01887,Applications,Competitor C,71
A01887,Integration,Competitor A,58
A01888,Infrastructure,Competitor A,59
A01888,Database,Competitor C,37
A01888,Analytics & Data,Competitor A,51
A01888,AI & ML,Competitor C,76
A01888,Applications,Competitor A,81
A01889,Infrastructure,Competitor A,83
A01889,Database,Competitor D,90
A01889,Analytics & Data,Competitor A,98
A01889,AI & ML,Competitor D,88
A01889,Security,Competitor A,91
A01889,Applications,Competitor B,98
A01889,Integration,Competitor A,82
A01890,Infrastructure,Competitor A,76
A01890,AI & ML,Competitor A,80
A01890,Integration,Competitor A,79
A01891,Infrastructure,Competitor B,100
A01891,Database,Competitor B,79
A01891,Analytics & Data,Competitor D,75
A01891,AI & ML,Competitor D,76
A01891,Applications,Competitor C,100
A01892,Database,Competitor B,37
A01892,Security,Competitor C,74
A01892,Applications,Competitor A,93
A01892,Integration,Competitor A,47
A01893,Infrastructure,Competitor C,38
A01893,Database,Competitor D,27
A01894,Database,Competitor D,24
A01894,Analytics & Data,Competitor B,100
A01894,Applications,Competitor A,78
A01895,Infrastructure,Competitor C,41
A01895,AI & ML,Competitor C,38
A01895,Security,Competitor C,37
A01896,Infrastructure,Competitor B,77
A01896,Analytics & Data,Competitor C,99
A01896,AI & ML,Competitor B,90
A01896,Applications,Competitor B,80
A01896,Integration,Competitor A,93
A01897,Analytics & Data,Competitor C,33
A01897,Security,Competitor C,63
A01897,Applications,Competitor C,37
A01898,Analytics & Data,Competitor B,38
A01898,Security,Competitor C,20
A01899,Database,Competitor D,75
A01899,AI & ML,Competitor D,98
A01899,Applications,Competitor C,80
A01900,Infrastructure,Competitor B,38
A01900,Database,Competitor A,98
A01900,Analytics & Data,Competitor C,100
A01900,AI & ML,Competitor A,77
A01900,Security,Competitor D,99
A01900,Integration,Competitor B,100
A01901,Infrastructure,Competitor D,46
A01901,Database,Competitor C,23
A01902,Database,Competitor B,47
A01902,Analytics & Data,Competitor A,76
A01902,Integration,Competitor D,89
A01903,Infrastructure,Competitor A,99
A01903,Database,Competitor B,92
A01903,AI & ML,Competitor D,77
A01903,Security,Competitor B,97
A01903,Integration,Competitor A,81
A01904,AI & ML,Competitor D,65
A01904,Applications,Competitor A,85
A01905,Infrastructure,Competitor D,55
A01905,Analytics & Data,Competitor C,37
A01905,Security,Competitor A,35
A01906,Applications,Competitor C,73
A01907,Infrastructure,Competitor B,85
A01907,Database,Competitor B,86
A01907,Analytics & Data,Competitor C,97
A01907,AI & ML,Competitor D,79
A01907,Security,Competitor B,70
A01907,Applications,Competitor B,35
A01907,Integration,Competitor B,54
A01908,Security,Competitor D,36
A01909,Infrastructure,Competitor D,84
A01909,Analytics & Data,Competitor C,90
A01909,Security,Competitor B,81
A01909,Applications,Competitor B,37
A01909,Integration,Competitor A,86
A01910,Infrastructure,Competitor B,99
A01910,Analytics & Data,Competitor D,69
A01910,AI & ML,Competitor C,100
A01910,Security,Competitor B,99
A01910,Applications,Competitor A,100
A01910,Integration,Competitor A,86
A01911,Infrastructure,Competitor A,92
A01911,Database,Competitor B,47
A01912,Infrastructure,Competitor B,90
A01912,AI & ML,Competitor C,98
A01912,Security,Competitor D,78
A01912,Applications,Competitor D,97
A01913,Infrastructure,Competitor A,99
A01913,Database,Competitor B,39
A01913,Analytics & Data,Competitor B,87
A01913,AI & ML,Competitor D,93
A01913,Applications,Competitor B,81
A01913,Integration,Competitor B,77
A01914,Infrastructure,Competitor B,49
A01914,Database,Competitor C,99
A01914,Analytics & Data,Competitor C,90
A01914,Security,Competitor D,52
A01914,Applications,Competitor B,65
A01914,Integration,Competitor C,65
A01915,Infrastructure,Competitor C,66
A01916,Infrastructure,Competitor C,97
A01916,Database,Competitor D,71
A01916,Analytics & Data,Competitor D,99
A01916,AI & ML,Competitor C,99
A01916,Security,Competitor A,100
A01916,Applications,Competitor B,98
A01916,Integration,Competitor D,75
A01917,Applications,Competitor A,18
A01918,Infrastructure,Competitor D,76
A01918,Analytics & Data,Competitor B,72
A01918,AI & ML,Competitor A,69
A01918,Security,Competitor D,77
A01918,Applications,Competitor B,84
A01919,Database,Competitor B,68
A01919,Analytics & Data,Competitor D,73
A01919,AI & ML,Competitor D,69
A01919,Security,Competitor B,78
A01919,Applications,Competitor D,73
A01919,Integration,Competitor D,51
A01921,AI & ML,Competitor A,54
A01921,Security,Competitor B,97
A01921,Integration,Competitor A,92
A01922,Infrastructure,Competitor C,99
A01922,Database,Competitor A,76
A01922,AI & ML,Competitor D,100
A01922,Security,Competitor C,98
A01922,Applications,Competitor C,100
A01922,Integration,Competitor A,97
A01923,Infrastructure,Competitor D,16
A01923,Database,Competitor B,69
A01923,Analytics & Data,Competitor D,76
A01923,AI & ML,Competitor D,85
A01923,Security,Competitor D,99
A01923,Applications,Competitor C,72
A01923,Integration,Competitor D,99
A01924,Database,Competitor C,49
A01924,AI & ML,Competitor D,40
A01924,Applications,Competitor B,77
A01924,Integration,Competitor C,68
A01925,Infrastructure,Competitor A,72
A01925,Database,Competitor B,100
A01925,Analytics & Data,Competitor A,75
A01925,AI & ML,Competitor D,68
A01925,Applications,Competitor B,70
A01926,Infrastructure,Competitor D,78
A01926,Database,Competitor A,76
A01926,Analytics & Data,Competitor A,70
A01926,AI & ML,Competitor B,85
A01926,Security,Competitor A,79
A01926,Applications,Competitor D,98
A01926,Integration,Competitor A,54
A01927,Analytics & Data,Competitor B,47
A01928,Analytics & Data,Competitor A,51
A01928,AI & ML,Competitor B,73
A01928,Security,Competitor C,36
A01928,Integration,Competitor C,54
A01929,Database,Competitor D,74
A01929,Analytics & Data,Competitor D,99
A01929,AI & ML,Competitor A,85
A01929,Security,Competitor B,100
A01929,Applications,Competitor D,91
A01929,Integration,Competitor A,71
A01930,Infrastructure,Competitor A,85
A01930,Analytics & Data,Competitor D,83
A01930,AI & ML,Competitor D,99
A01930,Security,Competitor B,69
A01930,Integration,Competitor C,82
A01931,Infrastructure,Competitor C,92
A01931,Integration,Competitor C,83
A01932,Infrastructure,Competitor B,100
A01932,Database,Competitor C,69
A01932,Analytics & Data,Competitor D,75
A01932,AI & ML,Competitor B,97
A01932,Security,Competitor D,98
A01932,Applications,Competitor B,100
A01932,Integration,Competitor A,52
A01933,Infrastructure,Competitor A,87
A01933,Database,Competitor A,97
A01933,Security,Competitor A,97
A01933,Applications,Competitor A,68
A01933,Integration,Competitor C,100
A01934,Infrastructure,Competitor D,77
A01934,Database,Competitor C,46
A01934,AI & ML,Competitor C,87
A01935,Infrastructure,Competitor A,75
A01935,Applications,Competitor A,58
A01935,Integration,Competitor D,99
A01936,Database,Competitor B,77
A01936,Analytics & Data,Competitor C,39
A01936,AI & ML,Competitor D,85
A01936,Security,Competitor B,41
A01936,Integration,Competitor C,66
A01937,Infrastructure,Competitor C,39
A01937,Database,Competitor A,73
A01937,Analytics & Data,Competitor C,83
A01937,AI & ML,Competitor C,76
A01937,Applications,Competitor A,81
A01937,Integration,Competitor A,98
A01938,Infrastructure,Competitor A,64
A01938,Database,Competitor B,52
A01938,Security,Competitor D,35
A01938,Applications,Competitor D,51
A01939,Infrastructure,Competitor D,76
A01939,Analytics & Data,Competitor A,45
A01939,Security,Competitor B,46
A01939,Applications,Competitor B,99
A01940,Applications,Competitor C,85
A01941,Infrastructure,Competitor B,99
A01941,Database,Competitor C,97
A01941,Analytics & Data,Competitor A,100
A01941,AI & ML,Competitor B,99
A01941,Security,Competitor B,71
A01941,Applications,Competitor B,78
A01941,Integration,Competitor A,97
A01942,Infrastructure,Competitor C,75
A01942,Analytics & Data,Competitor D,93
A01942,AI & ML,Competitor D,36
A01942,Applications,Competitor A,68
A01942,Integration,Competitor C,71
A01944,AI & ML,Competitor D,64
A01944,Integration,Competitor C,28
A01945,Security,Competitor C,34
A01945,Integration,Competitor D,89
A01946,Infrastructure,Competitor A,67
A01946,Security,Competitor A,93
A01946,Integration,Competitor C,97
A01947,Infrastructure,Competitor B,89
A01947,Database,Competitor A,59
A01947,Security,Competitor D,88
A01947,Integration,Competitor B,73
A01948,Infrastructure,Competitor D,44
A01948,Database,Competitor B,35
A01948,Analytics & Data,Competitor C,38
A01949,Infrastructure,Competitor A,80
A01949,Database,Competitor D,99
A01949,Analytics & Data,Competitor B,70
A01949,AI & ML,Competitor C,58
A01949,Applications,Competitor D,98
A01950,Analytics & Data,Competitor B,12
A01950,AI & ML,Competitor D,18
A01950,Integration,Competitor B,92
A01951,Infrastructure,Competitor D,49
A01951,Database,Competitor D,86
A01951,AI & ML,Competitor D,71
A01951,Security,Competitor A,86
A01951,Applications,Competitor A,85
A01951,Integration,Competitor A,97
A01952,Database,Competitor A,93
A01952,Analytics & Data,Competitor B,92
A01952,Security,Competitor C,92
A01952,Applications,Competitor D,83
A01952,Integration,Competitor D,81
A01953,Database,Competitor C,53
A01954,AI & ML,Competitor C,38
A01954,Applications,Competitor B,90
A01956,Database,Competitor C,43
A01956,Integration,Competitor C,38
A01957,Infrastructure,Competitor C,39
A01957,AI & ML,Competitor B,78
A01957,Security,Competitor D,82
A01957,Applications,Competitor C,47
A01957,Integration,Competitor B,46
A01958,Infrastructure,Competitor C,54
A01958,Database,Competitor C,74
A01958,Analytics & Data,Competitor A,79
A01958,AI & ML,Competitor D,73
A01958,Security,Competitor B,47
A01959,Infrastructure,Competitor A,68
A01959,Database,Competitor C,49
A01959,Security,Competitor C,88
A01959,Applications,Competitor D,81
A01959,Integration,Competitor D,64
A01960,Infrastructure,Competitor C,89
A01960,Database,Competitor C,81
A01960,Analytics & Data,Competitor C,100
A01960,AI & ML,Competitor B,61
A01960,Applications,Competitor A,41
A01960,Integration,Competitor C,83
A01961,Infrastructure,Competitor A,98
A01961,Database,Competitor D,99
A01961,Analytics & Data,Competitor B,71
A01961,AI & ML,Competitor D,72
A01961,Security,Competitor C,93
A01961,Applications,Competitor B,74
A01961,Integration,Competitor A,98
A01962,AI & ML,Competitor B,59
A01962,Security,Competitor D,48
A01963,AI & ML,Competitor B,54
A01963,Security,Competitor B,43
A01963,Integration,Competitor C,89
A01964,Analytics & Data,Competitor D,51
A01965,Infrastructure,Competitor A,99
A01965,Database,Competitor D,100
A01965,AI & ML,Competitor C,81
A01965,Integration,Competitor C,84
A01966,Applications,Competitor B,67
A01967,Infrastructure,Competitor D,47
A01967,Analytics & Data,Competitor C,84
A01967,Integration,Competitor D,67
A01968,Analytics & Data,Competitor C,68
A01968,Integration,Competitor A,38
A01969,AI & ML,Competitor A,55
A01969,Security,Competitor D,93
A01969,Applications,Competitor C,55
A01970,AI & ML,Competitor D,66
A01970,Integration,Competitor D,36
A01971,Analytics & Data,Competitor B,18
A01971,Security,Competitor B,37
A01972,Infrastructure,Competitor A,88
A01972,Integration,Competitor B,45
A01973,Integration,Competitor C,28
A01974,Database,Competitor B,47
A01974,AI & ML,Competitor A,37
A01975,Infrastructure,Competitor B,79
A01975,Database,Competitor A,77
A01975,Security,Competitor C,91
A01975,Applications,Competitor A,80
A01975,Integration,Competitor A,89
A01976,Infrastructure,Competitor C,99
A01976,Database,Competitor A,100
A01976,AI & ML,Competitor C,99
A01976,Applications,Competitor C,97
A01976,Integration,Competitor D,99
A01977,Infrastructure,Competitor C,77
A01977,Analytics & Data,Competitor A,74
A01977,AI & ML,Competitor D,80
A01977,Applications,Competitor A,100
A01977,Integration,Competitor C,57
A01978,Database,Competitor B,89
A01978,Analytics & Data,Competitor B,100
A01978,AI & ML,Competitor C,76
A01978,Security,Competitor D,100
A01978,Applications,Competitor B,98
A01978,Integration,Competitor B,97
A01979,Infrastructure,Competitor C,100
A01979,Database,Competitor A,98
A01979,Analytics & Data,Competitor B,99
A01979,Security,Competitor A,100
A01979,Applications,Competitor A,97
A01979,Integration,Competitor A,97
A01980,Infrastructure,Competitor B,91
A01980,Database,Competitor C,72
A01980,AI & ML,Competitor D,82
A01980,Security,Competitor C,72
A01980,Applications,Competitor C,82
A01980,Integration,Competitor D,71
A01981,Infrastructure,Competitor C,77
A01981,Database,Competitor A,39
A01981,Analytics & Data,Competitor B,93
A01981,AI & ML,Competitor B,100
A01981,Applications,Competitor A,74
A01982,Analytics & Data,Competitor D,45
A01982,Integration,Competitor D,36
A01983,Integration,Competitor C,67
A01984,Applications,Competitor A,36
A01984,Integration,Competitor B,57
A01985,Database,Competitor B,56
A01985,Security,Competitor A,63
A01985,Applications,Competitor A,17
A01986,Database,Competitor C,17
A01986,AI & ML,Competitor C,28
A01986,Security,Competitor A,99
A01986,Applications,Competitor C,98
A01986,Integration,Competitor C,100
A01987,Analytics & Data,Competitor D,60
A01987,Security,Competitor A,55
A01988,Infrastructure,Competitor B,99
A01988,Analytics & Data,Competitor D,99
A01988,AI & ML,Competitor D,98
A01988,Security,Competitor D,97
A01988,Applications,Competitor C,100
A01988,Integration,Competitor A,99
A01989,Database,Competitor B,67
A01989,Applications,Competitor A,31
A01989,Integration,Competitor C,85
A01990,Database,Competitor B,80
A01990,AI & ML,Competitor B,82
A01990,Applications,Competitor C,64
A01990,Integration,Competitor D,83
A01991,Infrastructure,Competitor D,98
A01991,Database,Competitor A,99
A01991,AI & ML,Competitor B,90
A01991,Applications,Competitor B,99
A01992,Infrastructure,Competitor B,29
A01992,Analytics & Data,Competitor B,44
A01993,Applications,Competitor B,34
